ts_ms,ts_iso,direction,entry_price,bracket_hi,bracket_lo,range_at_fire,spread_at_entry,l2_imb_at_entry,px_5s,fav_5s,px_17s,fav_17s,px_30s,fav_30s,px_60s,fav_60s
1777644815163,2026-05-01T14:13:35+00:00,LONG,4660.030000000001,4660.030000000001,4641.145,18.88500000000022,0.21999999999934516,0.5,4659.270,-0.760,4658.040,-1.990,4658.820,-1.210,4656.810,-3.220
1777644818012,2026-05-01T14:13:38+00:00,LONG,4660.030000000001,4660.030000000001,4641.145,18.88500000000022,0.11999999999989086,0.5,4658.990,-1.040,4658.260,-1.770,4657.710,-2.320,4657.080,-2.950
1777644819386,2026-05-01T14:13:39+00:00,LONG,4660.16,4660.16,4641.145,19.014999999999418,1.5,0.5,4659.280,-0.880,4658.110,-2.050,4656.830,-3.330,4657.000,-3.160
1777644823957,2026-05-01T14:13:43+00:00,LONG,4660.16,4660.16,4641.145,19.014999999999418,3.0600000000004,0.5,4659.220,-0.940,4658.750,-1.410,4654.000,-6.160,4657.220,-2.940
1777644827851,2026-05-01T14:13:47+00:00,LONG,4660.16,4660.16,4641.3099999999995,18.850000000000364,3.009999999999309,0.5,4658.270,-1.890,4658.130,-2.030,4656.010,-4.150,4656.230,-3.930
1777645813458,2026-05-01T14:30:13+00:00,SHORT,4642.025,4651.99,4642.025,9.965000000000146,1.7199999999993452,0.5,4642.530,-0.505,4643.030,-1.005,4641.890,0.135,4638.520,3.505
1777645816765,2026-05-01T14:30:16+00:00,SHORT,4642.025,4651.99,4642.025,9.965000000000146,2.7799999999997453,0.5,4642.350,-0.325,4641.080,0.945,4641.870,0.155,4640.400,1.625
1777645819608,2026-05-01T14:30:19+00:00,SHORT,4642.025,4651.99,4642.025,9.965000000000146,0.21999999999934516,0.5,4641.510,0.515,4642.800,-0.775,4642.990,-0.965,4640.510,1.515
1777645822815,2026-05-01T14:30:22+00:00,SHORT,4641.92,4651.765,4641.92,9.845000000000255,0.4400000000005093,0.5,4643.520,-1.600,4642.330,-0.410,4642.600,-0.680,4640.290,1.630
1777645880608,2026-05-01T14:31:20+00:00,SHORT,4639.200000000001,4648.76,4639.200000000001,9.55999999999949,2.630000000000109,0.5,4638.800,0.400,4642.390,-3.190,4641.930,-2.730,4645.460,-6.260
1777646481619,2026-05-01T14:41:21+00:00,SHORT,4633.530000000001,4642.92,4633.530000000001,9.389999999999418,0.22000000000025466,0.5,4634.310,-0.780,4634.050,-0.520,4634.040,-0.510,4631.270,2.260
1777646482806,2026-05-01T14:41:22+00:00,SHORT,4633.51,4642.92,4633.51,9.409999999999854,0.21999999999934516,0.5,4633.770,-0.260,4633.980,-0.470,4632.700,0.810,4631.380,2.130
1777646484164,2026-05-01T14:41:24+00:00,SHORT,4633.51,4642.92,4633.51,9.409999999999854,2.699999999999818,0.5,4634.000,-0.490,4633.710,-0.200,4633.140,0.370,4630.670,2.840
1777646490688,2026-05-01T14:41:30+00:00,SHORT,4633.51,4642.92,4633.51,9.409999999999854,1.8100000000004002,0.5,4634.340,-0.830,4633.350,0.160,4632.600,0.910,4632.340,1.170
1777646716684,2026-05-01T14:45:16+00:00,SHORT,4630.105,4639.85,4630.105,9.7450000000008,2.7200000000002547,0.5,4631.050,-0.945,4630.630,-0.525,4631.680,-1.575,4633.090,-2.985
1777650635490,2026-05-01T15:50:35+00:00,SHORT,4636.860000000001,4646.93,4636.860000000001,10.069999999999709,0.22000000000025466,0.5,4634.290,2.570,4641.480,-4.620,4642.750,-5.890,4642.060,-5.200
1777652644866,2026-05-01T16:24:04+00:00,SHORT,4640.799999999999,4649.9400000000005,4640.799999999999,9.140000000001237,0.22000000000025466,0.5,4640.660,0.140,4641.730,-0.930,4643.460,-2.660,4642.020,-1.220
1777652651619,2026-05-01T16:24:11+00:00,SHORT,4639.6,4649.9400000000005,4639.6,10.340000000000146,1.6700000000000728,0.5,4641.490,-1.890,4642.450,-2.850,4644.290,-4.690,4640.500,-0.900
1777652713786,2026-05-01T16:25:13+00:00,SHORT,4639.6,4649.9400000000005,4639.6,10.340000000000146,2.930000000000291,0.5,4640.950,-1.350,4639.790,-0.190,4638.320,1.280,4640.270,-0.670
1777652726215,2026-05-01T16:25:26+00:00,SHORT,4639.6,4649.9400000000005,4639.6,10.340000000000146,0.22000000000025466,0.5,4639.290,0.310,4639.730,-0.130,4639.430,0.170,4640.760,-1.160
1777652727421,2026-05-01T16:25:27+00:00,SHORT,4639.18,4649.9400000000005,4639.18,10.760000000000218,0.22000000000025466,0.5,4638.360,0.820,4640.080,-0.900,4639.610,-0.430,4640.480,-1.300
1777652728717,2026-05-01T16:25:28+00:00,SHORT,4638.88,4649.9400000000005,4638.88,11.0600000000004,0.21999999999934516,0.5,4638.600,0.280,4640.180,-1.300,4639.250,-0.370,4639.130,-0.250
1777652731921,2026-05-01T16:25:31+00:00,SHORT,4638.610000000001,4649.79,4638.610000000001,11.179999999999382,0.22000000000025466,0.5,4639.030,-0.420,4640.560,-1.950,4637.260,1.350,4639.200,-0.590
1777888944018,2026-05-04T10:02:24+00:00,SHORT,4566.1900000000005,4575.285,4566.1900000000005,9.094999999999345,2.4399999999996,0.5,4568.080,-1.890,4567.920,-1.730,4566.210,-0.020,4566.550,-0.360
1777889033532,2026-05-04T10:03:53+00:00,SHORT,4557.68,4570.549999999999,4557.68,12.869999999998981,0.22000000000025466,0.5,4556.170,1.510,4553.150,4.530,4554.010,3.670,4557.140,0.540
1777889035214,2026-05-04T10:03:55+00:00,SHORT,4556.375,4570.549999999999,4556.375,14.174999999999272,0.22000000000025466,0.5,4556.660,-0.285,4553.270,3.105,4556.870,-0.495,4559.140,-2.765
1777889036518,2026-05-04T10:03:56+00:00,SHORT,4555.88,4570.549999999999,4555.88,14.669999999999163,0.21999999999934516,0.5,4556.630,-0.750,4551.560,4.320,4557.020,-1.140,4559.640,-3.760
1777889042461,2026-05-04T10:04:02+00:00,SHORT,4555.67,4570.549999999999,4555.67,14.8799999999992,0.22000000000025466,0.5,4552.680,2.990,4551.540,4.130,4554.880,0.790,4558.400,-2.730
1777889043611,2026-05-04T10:04:03+00:00,SHORT,4554.88,4569.79,4554.88,14.909999999999854,0.22000000000025466,0.5,4552.270,2.610,4552.430,2.450,4554.360,0.520,4557.810,-2.930
1777889044730,2026-05-04T10:04:04+00:00,SHORT,4554.4,4569.79,4554.4,15.390000000000327,0.21999999999934516,0.5,4553.650,0.750,4553.110,1.290,4553.540,0.860,4558.160,-3.760
1777889046030,2026-05-04T10:04:06+00:00,SHORT,4553.93,4569.79,4553.93,15.859999999999673,0.21999999999934516,0.5,4553.390,0.540,4553.690,0.240,4554.050,-0.120,4558.270,-4.340
1777889047223,2026-05-04T10:04:07+00:00,SHORT,4552.54,4569.79,4552.54,17.25,0.21999999999934516,0.5,4553.270,-0.730,4555.630,-3.090,4554.990,-2.450,4558.740,-6.200
1777889053670,2026-05-04T10:04:13+00:00,SHORT,4551.58,4569.79,4551.58,18.210000000000036,0.21999999999934516,0.5,4551.980,-0.400,4554.210,-2.630,4556.480,-4.900,4555.240,-3.660
1777889057608,2026-05-04T10:04:17+00:00,SHORT,4551.54,4569.79,4551.54,18.25,1.6300000000001091,0.5,4553.820,-2.280,4553.490,-1.950,4557.880,-6.340,4554.070,-2.530
1777889120067,2026-05-04T10:05:20+00:00,SHORT,4551.455,4569.79,4551.455,18.335000000000036,0.22000000000025466,0.5,4551.300,0.155,4549.490,1.965,4549.040,2.415,4550.970,0.485
1777889122814,2026-05-04T10:05:22+00:00,SHORT,4550.9,4569.01,4550.9,18.110000000000582,1.6899999999995998,0.5,4550.730,0.170,4550.310,0.590,4550.450,0.450,4552.100,-1.200
1777889126715,2026-05-04T10:05:26+00:00,SHORT,4550.9,4568.99,4550.9,18.090000000000146,0.22000000000025466,0.5,4551.730,-0.830,4548.660,2.240,4550.760,0.140,4550.920,-0.020
1777889142518,2026-05-04T10:05:42+00:00,SHORT,4548.59,4565.16,4548.59,16.56999999999971,2.819999999999709,0.5,4548.890,-0.300,4551.600,-3.010,4550.660,-2.070,4545.990,2.600
1777889203063,2026-05-04T10:06:43+00:00,SHORT,4546.08,4560.48,4546.08,14.399999999999636,0.21999999999934516,0.5,4544.970,1.110,4545.840,0.240,4545.320,0.760,4546.810,-0.730
1777889204505,2026-05-04T10:06:44+00:00,SHORT,4545.6900000000005,4560.48,4545.6900000000005,14.789999999999054,0.22000000000025466,0.5,4545.160,0.530,4544.470,1.220,4545.230,0.460,4547.300,-1.610
1777889207358,2026-05-04T10:06:47+00:00,SHORT,4545.5599999999995,4560.48,4545.5599999999995,14.920000000000073,1.7600000000002183,0.5,4545.420,0.140,4544.760,0.800,4545.530,0.030,4546.950,-1.390
1777889551657,2026-05-04T10:12:31+00:00,SHORT,4539.299999999999,4548.6900000000005,4539.299999999999,9.390000000001237,0.22000000000025466,0.5,4539.420,-0.120,4539.180,0.120,4543.300,-4.000,4542.160,-2.860
1777889553365,2026-05-04T10:12:33+00:00,SHORT,4539.299999999999,4548.63,4539.299999999999,9.330000000000837,0.22000000000025466,0.5,4539.440,-0.140,4539.140,0.160,4542.260,-2.960,4540.960,-1.660
1777890137010,2026-05-04T10:22:17+00:00,SHORT,4530.58,4539.73,4530.58,9.149999999999636,2.7600000000002183,0.5,4531.370,-0.790,4530.820,-0.240,4527.600,2.980,4529.110,1.470
1777890162467,2026-05-04T10:22:42+00:00,SHORT,4529.04,4538.88,4529.04,9.840000000000146,0.22000000000025466,0.5,4527.500,1.540,4529.360,-0.320,4528.740,0.300,4529.790,-0.750
1777890169271,2026-05-04T10:22:49+00:00,SHORT,4526.9400000000005,4538.88,4526.9400000000005,11.9399999999996,0.22000000000025466,0.5,4527.590,-0.650,4528.930,-1.990,4528.940,-2.000,4529.630,-2.690
1777890172661,2026-05-04T10:22:52+00:00,SHORT,4526.18,4538.15,4526.18,11.969999999999345,1.550000000000182,0.5,4529.240,-3.060,4528.100,-1.920,4529.200,-3.020,4528.680,-2.500
1777890731389,2026-05-04T10:32:11+00:00,LONG,4552.43,4552.43,4542.91,9.520000000000437,0.21000000000003638,0.5,4552.740,0.310,4553.510,1.080,4552.200,-0.230,4553.010,0.580
1777890736121,2026-05-04T10:32:16+00:00,LONG,4553.23,4553.23,4543.155,10.074999999999818,0.21999999999934516,0.5,4555.090,1.860,4554.200,0.970,4552.420,-0.810,4553.280,0.050
1777890737525,2026-05-04T10:32:17+00:00,LONG,4553.91,4553.91,4543.49,10.420000000000073,0.21999999999934516,0.5,4555.430,1.520,4554.600,0.690,4551.520,-2.390,4554.190,0.280
1777890739129,2026-05-04T10:32:19+00:00,LONG,4556.3099999999995,4556.3099999999995,4543.49,12.819999999999709,0.22000000000025466,0.5,4555.490,-0.820,4554.770,-1.540,4551.480,-4.830,4554.020,-2.290
1777890826622,2026-05-04T10:33:46+00:00,LONG,4557.46,4557.46,4543.58,13.88000000000011,2.5399999999999636,0.5,4556.610,-0.850,4556.090,-1.370,4557.340,-0.120,4558.910,1.450
1777890830555,2026-05-04T10:33:50+00:00,LONG,4557.46,4557.46,4544.65,12.8100000000004,2.630000000000109,0.5,4557.730,0.270,4556.660,-0.800,4558.430,0.970,4557.800,0.340
1777899611991,2026-05-04T13:00:11+00:00,SHORT,4564.46,4574.115,4564.46,9.654999999999745,0.22000000000025466,0.5,4564.250,0.210,4563.190,1.270,4557.350,7.110,4559.550,4.910
1777899613310,2026-05-04T13:00:13+00:00,SHORT,4562.77,4573.67,4562.77,10.899999999999636,0.22000000000025466,0.5,4564.670,-1.900,4563.260,-0.490,4557.610,5.160,4559.730,3.040
1777899628803,2026-05-04T13:00:28+00:00,SHORT,4562.450000000001,4573.62,4562.450000000001,11.169999999999163,2.600000000000364,0.5,4560.340,2.110,4558.490,3.960,4562.930,-0.480,4561.160,1.290
1777899632068,2026-05-04T13:00:32+00:00,SHORT,4562.450000000001,4573.62,4562.450000000001,11.169999999999163,0.22000000000025466,0.5,4559.150,3.300,4557.750,4.700,4563.670,-1.220,4561.770,0.680
1777899633322,2026-05-04T13:00:33+00:00,SHORT,4561.9400000000005,4573.62,4561.9400000000005,11.679999999999382,0.21999999999934516,0.5,4558.040,3.900,4558.540,3.400,4563.750,-1.810,4562.020,-0.080
1777899634563,2026-05-04T13:00:34+00:00,SHORT,4560.4400000000005,4573.62,4560.4400000000005,13.179999999999382,0.21999999999934516,0.5,4558.910,1.530,4558.280,2.160,4562.960,-2.520,4562.100,-1.660
1777899636984,2026-05-04T13:00:36+00:00,SHORT,4559.200000000001,4573.62,4559.200000000001,14.419999999999163,0.22000000000025466,0.5,4557.350,1.850,4559.770,-0.570,4562.020,-2.820,4562.900,-3.700
1777899638386,2026-05-04T13:00:38+00:00,SHORT,4558.84,4573.62,4558.84,14.779999999999745,0.22000000000025466,0.5,4557.610,1.230,4561.310,-2.470,4562.470,-3.630,4562.800,-3.960
1777899641911,2026-05-04T13:00:41+00:00,SHORT,4558.110000000001,4573.62,4558.110000000001,15.509999999999309,0.22000000000025466,0.5,4556.480,1.630,4562.930,-4.820,4559.550,-1.440,4563.450,-5.340
1777899647010,2026-05-04T13:00:47+00:00,SHORT,4557.41,4573.62,4557.41,16.210000000000036,2.660000000000764,0.5,4558.230,-0.820,4563.160,-5.750,4559.960,-2.550,4563.930,-6.520
1777900411510,2026-05-04T13:13:31+00:00,SHORT,4565.125,4574.155,4565.125,9.029999999999745,0.21999999999934516,0.5,4563.840,1.285,4565.970,-0.845,4566.460,-1.335,4565.490,-0.365
1777900412854,2026-05-04T13:13:32+00:00,SHORT,4564.5599999999995,4574.155,4564.5599999999995,9.595000000000255,0.22000000000025466,0.5,4563.070,1.490,4565.950,-1.390,4566.540,-1.980,4565.750,-1.190
1777900414100,2026-05-04T13:13:34+00:00,SHORT,4564.450000000001,4574.155,4564.450000000001,9.704999999999018,0.21999999999934516,0.5,4563.670,0.780,4565.680,-1.230,4566.500,-2.050,4565.750,-1.300
1777900415668,2026-05-04T13:13:35+00:00,SHORT,4564.200000000001,4574.155,4564.200000000001,9.954999999999018,0.21999999999934516,0.5,4564.040,0.160,4565.810,-1.610,4567.450,-3.250,4564.550,-0.350
1777900417160,2026-05-04T13:13:37+00:00,SHORT,4563.775,4574.155,4563.775,10.38000000000011,0.21999999999934516,0.5,4564.720,-0.945,4566.220,-2.445,4566.440,-2.665,4565.980,-2.205
1777901573438,2026-05-04T13:32:53+00:00,LONG,4564.9,4564.9,4555.46,9.4399999999996,0.21999999999934516,0.5,4566.540,1.640,4569.540,4.640,4567.520,2.620,4568.360,3.460
1777901574909,2026-05-04T13:32:54+00:00,LONG,4565.58,4565.58,4555.46,10.11999999999989,0.22000000000025466,0.5,4567.250,1.670,4570.360,4.780,4569.250,3.670,4567.910,2.330
1777901576368,2026-05-04T13:32:56+00:00,LONG,4565.98,4565.98,4555.46,10.519999999999527,0.21999999999934516,0.5,4567.530,1.550,4568.250,2.270,4568.130,2.150,4566.800,0.820
1777901577733,2026-05-04T13:32:57+00:00,LONG,4566.01,4566.01,4555.46,10.550000000000182,0.22000000000025466,0.5,4567.920,1.910,4567.940,1.930,4568.100,2.090,4566.860,0.850
1777901579161,2026-05-04T13:32:59+00:00,LONG,4566.43,4566.43,4555.46,10.970000000000255,0.22000000000025466,0.5,4567.830,1.400,4567.850,1.420,4567.840,1.410,4566.910,0.480
1777901581506,2026-05-04T13:33:01+00:00,LONG,4567.46,4567.46,4555.46,12.0,0.21999999999934516,0.5,4568.060,0.600,4567.820,0.360,4567.840,0.380,4566.500,-0.960
1777901582706,2026-05-04T13:33:02+00:00,LONG,4567.92,4567.92,4555.46,12.460000000000036,0.22000000000025466,0.5,4569.550,1.630,4567.710,-0.210,4567.140,-0.780,4566.130,-1.790
1777901583914,2026-05-04T13:33:03+00:00,LONG,4567.92,4567.92,4555.46,12.460000000000036,0.22000000000025466,0.5,4569.810,1.890,4568.100,0.180,4566.920,-1.000,4566.490,-1.430
1777901585163,2026-05-04T13:33:05+00:00,LONG,4567.93,4567.93,4555.46,12.470000000000255,0.21999999999934516,0.5,4569.620,1.690,4568.050,0.120,4566.960,-0.970,4568.970,1.040
1777901586820,2026-05-04T13:33:06+00:00,LONG,4568.24,4568.24,4555.46,12.779999999999745,0.22000000000025466,0.5,4570.360,2.120,4567.670,-0.570,4567.270,-0.970,4568.040,-0.200
1777901588467,2026-05-04T13:33:08+00:00,LONG,4569.82,4569.82,4555.46,14.359999999999673,0.21999999999934516,0.5,4568.250,-1.570,4568.430,-1.390,4568.360,-1.460,4569.180,-0.640
1777901591415,2026-05-04T13:33:11+00:00,LONG,4569.82,4569.82,4555.46,14.359999999999673,0.22000000000025466,0.5,4567.930,-1.890,4568.080,-1.740,4567.450,-2.370,4567.560,-2.260
1777901628565,2026-05-04T13:33:48+00:00,LONG,4570.3099999999995,4570.3099999999995,4555.46,14.849999999999454,0.22000000000025466,0.5,4568.260,-2.050,4567.910,-2.400,4567.830,-2.480,4569.660,-0.650
1777901669018,2026-05-04T13:34:29+00:00,LONG,4570.34,4570.34,4556.639999999999,13.700000000000728,0.21999999999934516,0.5,4570.680,0.340,4569.200,-1.140,4570.230,-0.110,4569.860,-0.480
1777904218559,2026-05-04T14:16:58+00:00,LONG,4568.200000000001,4568.200000000001,4559.219999999999,8.980000000001382,0.22000000000025466,0.5,4568.170,-0.030,4566.650,-1.550,4569.490,1.290,4566.510,-1.690
1777904221031,2026-05-04T14:17:01+00:00,LONG,4568.639999999999,4568.639999999999,4559.219999999999,9.420000000000073,2.7399999999997817,0.5,4568.090,-0.550,4567.330,-1.310,4568.190,-0.450,4566.640,-2.000
1777904229593,2026-05-04T14:17:09+00:00,LONG,4568.8099999999995,4568.8099999999995,4559.219999999999,9.590000000000146,1.5600000000004002,0.5,4566.600,-2.210,4568.350,-0.460,4567.040,-1.770,4566.180,-2.630
1777904344983,2026-05-04T14:19:04+00:00,LONG,4574.07,4574.07,4565.045,9.024999999999636,2.619999999999891,0.5,4573.300,-0.770,4572.140,-1.930,4571.810,-2.260,4573.330,-0.740
1777904350623,2026-05-04T14:19:10+00:00,LONG,4574.07,4574.07,4565.045,9.024999999999636,2.699999999999818,0.5,4572.310,-1.760,4571.120,-2.950,4571.810,-2.260,4573.980,-0.090
1777904352312,2026-05-04T14:19:12+00:00,LONG,4574.07,4574.07,4565.045,9.024999999999636,2.6700000000000728,0.5,4571.900,-2.170,4571.470,-2.600,4571.070,-3.000,4575.270,1.200
1777904354509,2026-05-04T14:19:14+00:00,LONG,4574.07,4574.07,4565.045,9.024999999999636,1.5700000000006185,0.5,4572.130,-1.940,4571.690,-2.380,4571.060,-3.010,4574.030,-0.040
1777904401268,2026-05-04T14:20:01+00:00,LONG,4574.07,4574.07,4565.045,9.024999999999636,1.5799999999999272,0.5,4573.190,-0.880,4574.290,0.220,4574.730,0.660,4576.130,2.060
1777905094813,2026-05-04T14:31:34+00:00,LONG,4579.3099999999995,4579.3099999999995,4570.4,8.909999999999854,1.4600000000000364,0.5,4579.000,-0.310,4578.420,-0.890,4577.600,-1.710,4577.150,-2.160
1777905097713,2026-05-04T14:31:37+00:00,LONG,4579.93,4579.93,4570.4,9.530000000000655,2.699999999999818,0.5,4579.130,-0.800,4578.500,-1.430,4577.560,-2.370,4576.490,-3.440
1777905099760,2026-05-04T14:31:39+00:00,LONG,4579.93,4579.93,4570.4,9.530000000000655,2.7200000000002547,0.5,4578.920,-1.010,4578.440,-1.490,4577.870,-2.060,4578.520,-1.410
1777905101357,2026-05-04T14:31:41+00:00,LONG,4579.93,4579.93,4570.4,9.530000000000655,2.790000000000873,0.5,4579.040,-0.890,4579.820,-0.110,4577.740,-2.190,4577.240,-2.690
1777905105856,2026-05-04T14:31:45+00:00,LONG,4579.93,4579.93,4570.4,9.530000000000655,2.7899999999999636,0.5,4580.380,0.450,4578.230,-1.700,4576.640,-3.290,4578.530,-1.400
1777905109017,2026-05-04T14:31:49+00:00,LONG,4579.93,4579.93,4570.4,9.530000000000655,1.4600000000000364,0.5,4578.650,-1.280,4579.180,-0.750,4576.570,-3.360,4577.200,-2.730
1777905110998,2026-05-04T14:31:50+00:00,LONG,4579.93,4579.93,4570.4,9.530000000000655,2.6700000000000728,0.5,4578.530,-1.400,4577.570,-2.360,4576.720,-3.210,4577.430,-2.500
1777905120777,2026-05-04T14:32:00+00:00,LONG,4579.93,4579.93,4570.5,9.430000000000291,2.8100000000004,0.5,4577.920,-2.010,4576.700,-3.230,4577.190,-2.740,4577.180,-2.750
1777906807535,2026-05-04T15:00:07+00:00,SHORT,4558.389999999999,4567.795,4558.389999999999,9.405000000000655,0.22000000000025466,0.5,4555.670,2.720,4556.510,1.880,4558.090,0.300,4561.970,-3.580
1777906809511,2026-05-04T15:00:09+00:00,SHORT,4558.01,4567.3099999999995,4558.01,9.299999999999272,0.22000000000025466,0.5,4555.080,2.930,4557.210,0.800,4558.640,-0.630,4561.900,-3.890
1777906811580,2026-05-04T15:00:11+00:00,SHORT,4556.889999999999,4567.235000000001,4556.889999999999,10.345000000001164,0.21999999999934516,0.5,4556.270,0.620,4557.620,-0.730,4558.520,-1.630,4561.990,-5.100
1777906812774,2026-05-04T15:00:12+00:00,SHORT,4555.780000000001,4567.235000000001,4555.780000000001,11.454999999999927,0.22000000000025466,0.5,4555.600,0.180,4557.370,-1.590,4558.360,-2.580,4562.400,-6.620
1777906814015,2026-05-04T15:00:14+00:00,SHORT,4555.24,4567.235000000001,4555.24,11.9950000000008,0.21999999999934516,0.5,4554.900,0.340,4557.550,-2.310,4558.700,-3.460,4562.550,-7.310
1777907775119,2026-05-04T15:16:15+00:00,LONG,4555.8150000000005,4555.8150000000005,4546.27,9.545000000000073,1.930000000000291,0.5,4554.800,-1.015,4554.520,-1.295,4554.580,-1.235,4553.470,-2.345
1777907891616,2026-05-04T15:18:11+00:00,SHORT,4544.65,4555.594999999999,4544.65,10.944999999999709,1.6199999999998909,0.5,4545.310,-0.660,4543.930,0.720,4543.890,0.760,4544.820,-0.170
1777907892881,2026-05-04T15:18:12+00:00,SHORT,4544.07,4555.594999999999,4544.07,11.524999999999636,0.22000000000025466,0.5,4544.560,-0.490,4542.180,1.890,4544.050,0.020,4545.080,-1.010
1777907895159,2026-05-04T15:18:15+00:00,SHORT,4543.610000000001,4555.594999999999,4543.610000000001,11.984999999998763,2.769999999999527,0.5,4544.360,-0.750,4544.800,-1.190,4542.550,1.060,4544.250,-0.640
1777907909562,2026-05-04T15:18:29+00:00,SHORT,4543.610000000001,4555.594999999999,4543.610000000001,11.984999999998763,0.22000000000025466,0.5,4544.500,-0.890,4543.540,0.070,4544.320,-0.710,4543.790,-0.180
1777907911806,2026-05-04T15:18:31+00:00,SHORT,4543.025,4555.594999999999,4543.025,12.569999999999709,1.5599999999994907,0.5,4544.720,-1.695,4544.080,-1.055,4544.820,-1.795,4545.350,-2.325
1777907913414,2026-05-04T15:18:33+00:00,SHORT,4543.025,4555.594999999999,4543.025,12.569999999999709,1.480000000000473,0.5,4544.640,-1.615,4543.380,-0.355,4544.870,-1.845,4545.760,-2.735
1777907915317,2026-05-04T15:18:35+00:00,SHORT,4543.025,4555.594999999999,4543.025,12.569999999999709,2.8099999999994907,0.5,4543.700,-0.675,4544.590,-1.565,4545.270,-2.245,4545.880,-2.855
1777907922754,2026-05-04T15:18:42+00:00,SHORT,4543.025,4555.594999999999,4543.025,12.569999999999709,2.819999999999709,0.5,4543.520,-0.495,4544.320,-1.295,4545.090,-2.065,4545.430,-2.405
1777907925309,2026-05-04T15:18:45+00:00,SHORT,4543.025,4555.02,4543.025,11.9950000000008,2.7899999999999636,0.5,4544.740,-1.715,4543.560,-0.535,4544.300,-1.275,4545.130,-2.105
1777907926506,2026-05-04T15:18:46+00:00,SHORT,4543.025,4555.02,4543.025,11.9950000000008,1.8200000000006185,0.5,4544.890,-1.865,4545.140,-2.115,4544.100,-1.075,4545.330,-2.305
1777907993514,2026-05-04T15:19:53+00:00,SHORT,4538.52,4548.07,4538.52,9.549999999999272,0.22000000000025466,0.5,4538.510,0.010,4535.600,2.920,4533.360,5.160,4534.870,3.650
1777908002286,2026-05-04T15:20:02+00:00,SHORT,4538.049999999999,4548.07,4538.049999999999,10.020000000000437,0.22000000000025466,0.5,4537.680,0.370,4533.310,4.740,4534.880,3.170,4535.260,2.790
1777908003626,2026-05-04T15:20:03+00:00,SHORT,4537.85,4547.08,4537.85,9.229999999999563,0.22000000000025466,0.5,4536.510,1.340,4532.930,4.920,4534.860,2.990,4533.780,4.070
1777908007768,2026-05-04T15:20:07+00:00,SHORT,4536.38,4547.08,4536.38,10.699999999999818,0.21999999999934516,0.5,4537.080,-0.700,4532.630,3.750,4535.570,0.810,4533.190,3.190
1777908009320,2026-05-04T15:20:09+00:00,SHORT,4535.860000000001,4547.08,4535.860000000001,11.219999999999345,0.22000000000025466,0.5,4536.250,-0.390,4533.930,1.930,4534.830,1.030,4533.800,2.060
1777908014310,2026-05-04T15:20:14+00:00,SHORT,4535.16,4547.08,4535.16,11.920000000000073,1.7399999999997817,0.5,4533.310,1.850,4534.860,0.300,4535.020,0.140,4531.740,3.420
1777908015563,2026-05-04T15:20:15+00:00,SHORT,4535.16,4547.08,4535.16,11.920000000000073,0.21999999999934516,0.5,4532.930,2.230,4534.740,0.420,4534.560,0.600,4531.620,3.540
1777908020076,2026-05-04T15:20:20+00:00,SHORT,4532.4,4547.08,4532.4,14.680000000000291,1.7600000000002183,0.5,4532.680,-0.280,4535.880,-3.480,4534.830,-2.430,4529.910,2.490
1777908022022,2026-05-04T15:20:22+00:00,SHORT,4532.11,4547.08,4532.11,14.970000000000255,1.7899999999999636,0.5,4534.270,-2.160,4535.050,-2.940,4534.120,-2.010,4528.970,3.140
1777908067556,2026-05-04T15:21:07+00:00,SHORT,4532.11,4547.08,4532.11,14.970000000000255,2.740000000000691,0.5,4531.980,0.130,4527.950,4.160,4525.360,6.750,4517.860,14.250
1777908072508,2026-05-04T15:21:12+00:00,SHORT,4532.11,4547.08,4532.11,14.970000000000255,0.22000000000025466,0.5,4532.250,-0.140,4526.740,5.370,4523.270,8.840,4514.920,17.190
1777908076022,2026-05-04T15:21:16+00:00,SHORT,4531.49,4547.08,4531.49,15.590000000000146,0.22000000000025466,0.5,4530.280,1.210,4527.430,4.060,4521.460,10.030,4515.450,16.040
1777908078221,2026-05-04T15:21:18+00:00,SHORT,4531.49,4547.08,4531.49,15.590000000000146,0.22000000000025466,0.5,4528.170,3.320,4526.340,5.150,4521.620,9.870,4516.300,15.190
1777908081910,2026-05-04T15:21:21+00:00,SHORT,4529.14,4547.08,4529.14,17.9399999999996,0.21999999999934516,0.5,4527.730,1.410,4524.170,4.970,4519.290,9.850,4515.960,13.180
1777908083115,2026-05-04T15:21:23+00:00,SHORT,4528.74,4547.08,4528.74,18.340000000000146,0.22000000000025466,0.5,4527.530,1.210,4524.020,4.720,4518.990,9.750,4517.210,11.530
1777908088405,2026-05-04T15:21:28+00:00,SHORT,4527.21,4547.08,4527.21,19.86999999999989,0.22000000000025466,0.5,4526.820,0.390,4522.690,4.520,4516.350,10.860,4517.870,9.340
1777908101193,2026-05-04T15:21:41+00:00,SHORT,4522.75,4541.48,4522.75,18.729999999999563,0.22000000000025466,0.5,4520.840,1.910,4515.790,6.960,4514.780,7.970,4518.160,4.590
1777908106257,2026-05-04T15:21:46+00:00,SHORT,4521.360000000001,4541.12,4521.360000000001,19.75999999999931,0.22000000000025466,0.5,4519.460,1.900,4515.810,5.550,4514.880,6.480,4521.540,-0.180
1777908108773,2026-05-04T15:21:48+00:00,SHORT,4520.950000000001,4540.59,4520.950000000001,19.639999999999418,0.21999999999934516,0.5,4518.260,2.690,4516.460,4.490,4517.060,3.890,4522.240,-1.290
