bar_start_ms,open,high,low,close
1760716800000,23877.51100,23979.47800,23826.01100,23970.00000
1760731200000,23970.57200,23990.01100,23966.45000,23974.50000
1760904000000,24003.09450,24013.19450,23993.99450,23999.30550
1760918400000,24000.18350,24006.00000,23914.00550,24000.57200
1760932800000,24001.00000,24081.01650,23988.48900,24054.00550
1760947200000,24055.48900,24153.50550,24009.50550,24098.51100
1760961600000,24094.51650,24272.49450,24084.06100,24257.99450
1760976000000,24258.97800,24340.50000,24255.50000,24327.57200
1760990400000,24327.00550,24347.76650,24307.48350,24338.30000
1761004800000,24339.51650,24375.05550,24334.57800,24358.42800
1761019200000,24359.01100,24369.95000,24266.50000,24290.00000
1761033600000,24293.99450,24314.01650,24198.50550,24270.06100
1761048000000,24270.51100,24331.51100,24227.50550,24326.44450
1761062400000,24327.48900,24384.50550,24296.43900,24325.50000
1761076800000,24323.95000,24339.05550,24305.26100,24333.21100
1761091200000,24333.81650,24333.81650,24265.05550,24309.05000
1761105600000,24308.51100,24360.50000,24277.50000,24340.02200
1761120000000,24340.50000,24352.50000,24229.48900,24322.56650
1761134400000,24321.00000,24333.02200,24174.98350,24217.51100
1761148800000,24214.49450,24230.99450,23951.00000,24111.00000
1761163200000,24110.48900,24166.09450,24083.48900,24157.90000
1761177600000,24157.61650,24167.11100,24080.48900,24141.43350
1761192000000,24141.99450,24191.43350,24103.99450,24171.99450
1761206400000,24174.50000,24215.07200,24034.49450,24136.98350
1761220800000,24131.42800,24199.51100,24073.56100,24190.48350
1761235200000,24190.00000,24233.49450,24172.50000,24219.99450
1761249600000,24220.98900,24228.60550,24199.50000,24222.37200
1761264000000,24221.08350,24270.93900,24213.60550,24263.55000
1761278400000,24262.43900,24305.06100,24245.00000,24292.48350
1761292800000,24293.00000,24304.98350,24139.95000,24184.97800
1761307200000,24185.98900,24271.49450,24156.51100,24208.94450
1761321600000,24207.57200,24254.56100,24198.99450,24222.00000
1761336000000,24220.99450,24225.93350,24202.00550,24209.51100
1761508800000,24316.17200,24326.62800,24309.32800,24312.45000
1761523200000,24311.81100,24406.50550,24297.43900,24303.07200
1761537600000,24302.56650,24379.51650,24295.48900,24309.50000
1761552000000,24311.50000,24343.50000,24200.55550,24220.43900
1761566400000,24221.50550,24302.50000,24187.06650,24262.50000
1761580800000,24263.99450,24320.48350,24262.45000,24304.50000
1761595200000,24305.00000,24333.55000,24302.47800,24316.35000
1761609600000,24316.98350,24326.50000,24260.98900,24268.57200
1761624000000,24268.00550,24300.01650,24237.01650,24276.47800
1761638400000,24277.48350,24305.93900,24182.98900,24293.05000
1761652800000,24291.97800,24345.00000,24259.00000,24301.99450
1761667200000,24302.50550,24328.51650,24234.50000,24236.99450
1761681600000,24237.92800,24267.51100,24234.99450,24251.08900
1761696000000,24251.75550,24255.05000,24160.01100,24200.55550
1761710400000,24200.00550,24269.99450,24173.50000,24249.52200
1761724800000,24246.00550,24322.01100,24225.06650,24274.98900
1761739200000,24274.50550,24311.49450,24083.50000,24132.43900
1761753600000,24129.51100,24188.98900,24004.50550,24144.01100
1761768000000,24143.45000,24181.50550,24110.00550,24146.81650
