ts,o,h,l,c,spr
1782126360,4208.8150,4210.1650,4208.7050,4208.7700,0.5531
1782126420,4208.7950,4210.3400,4208.3400,4209.3550,0.5350
1782126480,4209.4200,4209.6700,4208.8400,4209.3950,0.5665
1782126540,4209.3900,4211.7035,4209.2600,4210.7150,0.5623
1782126600,4210.6050,4211.4450,4209.6150,4209.6300,0.5588
1782126660,4209.5850,4214.1700,4208.9800,4213.6650,0.5824
1782126720,4213.6300,4214.3150,4212.0015,4212.1500,0.6341
1782126780,4212.0700,4212.6900,4210.5550,4212.2650,0.5801
1782126840,4212.3600,4213.9300,4212.2600,4213.0350,0.5848
1782126900,4212.7550,4212.8800,4210.5150,4210.9950,0.5687
1782126960,4210.9400,4212.5450,4210.7600,4211.9600,0.5546
1782127020,4211.9000,4212.8300,4210.8850,4212.0500,0.5847
1782127080,4212.0400,4212.1000,4211.0700,4211.0700,0.5618
1782127140,4211.2100,4211.4350,4210.2950,4210.3950,0.5634
1782127200,4210.4000,4210.7950,4208.9650,4209.3400,0.5498
1782127260,4209.2450,4209.5550,4208.2050,4209.4600,0.5417
1782127320,4209.4550,4209.9450,4209.1050,4209.9400,0.5415
1782127380,4210.0550,4210.7750,4209.8550,4210.3200,0.5509
1782127440,4210.3450,4211.2950,4210.1550,4211.2950,0.5556
1782127500,4211.3150,4214.3200,4211.3050,4213.1350,0.6010
1782127560,4213.0450,4213.3350,4212.7350,4212.7900,0.5754
1782127620,4212.8400,4213.0100,4211.6150,4212.2550,0.5563
1782127680,4212.2900,4212.5590,4210.4300,4210.8550,0.5612
1782127740,4210.7750,4210.8550,4209.3200,4210.1150,0.5572
1782127800,4210.1100,4210.4500,4209.1250,4210.0950,0.5566
1782127860,4210.1350,4210.2850,4209.5700,4209.8150,0.5588
1782127920,4209.7500,4211.0350,4209.7050,4210.3700,0.5542
1782127980,4210.4350,4210.7850,4209.4150,4210.4750,0.5515
1782128040,4210.4900,4210.9550,4210.0100,4210.0800,0.5469
1782128100,4210.1200,4210.9350,4209.8550,4210.5050,0.5588
1782128160,4210.5350,4211.8050,4210.5350,4211.1650,0.5546
1782128220,4211.1350,4211.1650,4209.9400,4210.0550,0.5650
1782128280,4210.0100,4210.2450,4209.5700,4210.0850,0.5610
1782128340,4210.2300,4210.3250,4209.1215,4209.2350,0.5636
1782128400,4209.2100,4210.0350,4209.0865,4209.8550,0.5544
1782128460,4209.9200,4210.6350,4209.9200,4210.1450,0.5583
1782128520,4210.2050,4210.6100,4209.6200,4209.6200,0.5738
1782128580,4209.7450,4209.7450,4208.4150,4208.7100,0.5649
1782128640,4208.9000,4209.2100,4208.5800,4208.6550,0.5666
1782128700,4208.6900,4208.9950,4208.3400,4208.6150,0.5416
1782128760,4208.6835,4208.7250,4206.3250,4206.4000,0.4285
1782128820,4206.3400,4206.5600,4205.0050,4205.0650,0.4672
1782128880,4205.1200,4205.5415,4204.5100,4205.4900,0.5054
1782128940,4205.3650,4206.3850,4205.2100,4205.5100,0.4320
1782129000,4205.6050,4207.1450,4205.5515,4206.4450,0.4510
1782129060,4206.5300,4206.5350,4205.6450,4206.2150,0.5353
1782129120,4206.2400,4206.9400,4205.8950,4206.4700,0.5337
1782129180,4206.5000,4207.6400,4206.4800,4207.6300,0.5366
1782129240,4207.6900,4209.4950,4207.6900,4208.1450,0.5538
1782129300,4208.2150,4208.3150,4206.8015,4207.0350,0.5529
1782129360,4207.0650,4207.2100,4205.4450,4205.5200,0.5606
1782129420,4205.5600,4205.6000,4204.6150,4204.6300,0.5602
1782129480,4204.7150,4205.0800,4203.8350,4203.9650,0.5315
1782129540,4203.9250,4204.9550,4203.7250,4204.8250,0.5655
1782129600,4204.8850,4206.4200,4204.7100,4205.2100,0.5494
1782129660,4205.2150,4206.3450,4204.8400,4205.9050,0.5570
1782129720,4205.7850,4207.0350,4205.2800,4206.5700,0.5539
1782129780,4206.6000,4206.7800,4205.1550,4205.5750,0.5508
1782129840,4205.5450,4210.2500,4204.8700,4209.5000,0.5858
1782129900,4209.5200,4214.7100,4209.3800,4213.8600,0.6351
1782129960,4213.8150,4215.3850,4210.8550,4214.3500,0.6348
1782130020,4214.2150,4214.7050,4210.9450,4210.9550,0.5998
1782130080,4211.0150,4212.4750,4211.0150,4211.6350,0.5714
1782130140,4211.5750,4211.9350,4210.6000,4211.0400,0.5594
1782130200,4210.9300,4211.3000,4209.1465,4209.4000,0.5560
1782130260,4209.3600,4209.5000,4206.9550,4208.0450,0.5664
1782130320,4208.0850,4208.1350,4206.5900,4207.2950,0.5692
1782130380,4207.3750,4207.8950,4206.6350,4206.7450,0.5578
1782130440,4206.7050,4208.7950,4206.5950,4208.1550,0.5521
1782130500,4208.0200,4208.3600,4206.7250,4207.5250,0.5503
1782130560,4207.5100,4208.2150,4206.9750,4207.6850,0.5567
1782130620,4207.6550,4208.2750,4206.8950,4208.0950,0.5653
1782130680,4208.1250,4209.0150,4208.0200,4208.2150,0.5424
1782130740,4208.2650,4208.2650,4207.6850,4208.0350,0.5645
1782130800,4208.0750,4209.2235,4207.4250,4209.0900,0.5753
1782130860,4209.2185,4209.7900,4208.5350,4208.5350,0.5668
1782130920,4208.3200,4208.3250,4207.2850,4207.6950,0.5647
1782130980,4207.6650,4208.2150,4206.6250,4208.1650,0.5647
1782131040,4208.2700,4208.3950,4207.2615,4208.0500,0.5585
1782131100,4208.0200,4208.0200,4205.8050,4206.0850,0.5561
1782131160,4205.9850,4206.6100,4205.6200,4206.3800,0.5599
1782131220,4206.5500,4206.6600,4206.0500,4206.0500,0.5527
1782131280,4206.0400,4206.3900,4205.1200,4205.2450,0.5555
1782131340,4205.2400,4205.2750,4203.4650,4204.0550,0.5541
1782131400,4203.9350,4205.1650,4203.5750,4204.6450,0.5660
1782131460,4204.5100,4205.2250,4203.9300,4205.2050,0.5491
1782131520,4205.1800,4206.7435,4204.9000,4206.3100,0.5508
1782131580,4206.3300,4208.1500,4206.1865,4206.5400,0.5391
1782131640,4206.5900,4206.7450,4205.8750,4205.9350,0.5556
1782131700,4205.9850,4206.1150,4204.8400,4205.5300,0.5572
1782131760,4205.6000,4205.7600,4203.8400,4203.8800,0.5451
1782131820,4203.8900,4204.7735,4202.5200,4202.6800,0.5581
1782131880,4202.6900,4203.5200,4202.2150,4203.3600,0.5291
1782131940,4203.3550,4206.5450,4202.8550,4206.5450,0.5578
1782132000,4206.5600,4208.3935,4205.9500,4206.7550,0.6149
1782132060,4206.7935,4207.2835,4205.8300,4206.3435,0.6242
1782132120,4206.3985,4206.5585,4205.1050,4206.0750,0.6135
1782132180,4206.1100,4206.2800,4205.5000,4205.9250,0.5813
1782132240,4205.8750,4206.9185,4205.4450,4206.6900,0.5591
1782132300,4206.7200,4206.7800,4204.3600,4205.2300,0.5561
1782132360,4205.1550,4205.3400,4204.5400,4204.9550,0.5613
1782132420,4204.8800,4205.1900,4204.0900,4204.2950,0.5615
1782132480,4204.2550,4205.5050,4203.7350,4204.9950,0.5520
1782132540,4204.9250,4205.5150,4204.6750,4205.2150,0.5494
1782132600,4205.0850,4205.0850,4203.4350,4203.7450,0.5554
1782132660,4203.7150,4204.4150,4203.4150,4203.6300,0.5729
1782132720,4203.6650,4204.2450,4202.7000,4202.9000,0.5550
1782132780,4202.8850,4204.2650,4201.6000,4204.2650,0.5430
1782132840,4204.3150,4205.6550,4204.1850,4205.6050,0.5284
1782132900,4205.5800,4206.9300,4204.8800,4206.4200,0.5520
1782132960,4206.4950,4207.5300,4205.4950,4205.6550,0.5405
1782133020,4205.8000,4206.0200,4205.0850,4205.6600,0.5580
1782133080,4205.6800,4206.5250,4205.3750,4206.2350,0.5523
1782133140,4206.2300,4207.6750,4206.2000,4207.5050,0.5588
1782133200,4207.5600,4208.1550,4207.1250,4207.7050,0.5517
1782133260,4207.7250,4207.7250,4205.9350,4207.1050,0.5541
1782133320,4207.1450,4209.2800,4206.8900,4208.7950,0.5603
1782133380,4208.7900,4210.6750,4208.4900,4210.3150,0.5619
1782133440,4210.3250,4211.1300,4209.9650,4210.6550,0.5613
1782133500,4210.6750,4211.2350,4209.0300,4209.1550,0.5672
1782133560,4209.2100,4210.7250,4209.2100,4209.3550,0.5542
1782133620,4209.4600,4209.6900,4207.8550,4207.8550,0.5781
1782133680,4207.8100,4207.8100,4206.6615,4207.0250,0.5504
1782133740,4206.9950,4208.4550,4206.7050,4207.8600,0.5642
1782133800,4207.8350,4208.1200,4205.5250,4205.7500,0.5581
1782133860,4205.7200,4208.2450,4205.5100,4208.0200,0.5629
1782133920,4208.1650,4209.7300,4208.1650,4209.6900,0.5533
1782133980,4209.7100,4209.8750,4207.6100,4208.0650,0.5533
1782134040,4208.0600,4208.4600,4207.4250,4207.4250,0.5564
1782134100,4207.3350,4207.3350,4206.2550,4206.7850,0.5493
1782134160,4206.8750,4208.1300,4206.4500,4207.9900,0.5694
1782134220,4208.0200,4208.7900,4207.5400,4207.9900,0.5491
1782134280,4208.0200,4208.0500,4207.0200,4207.4800,0.5489
1782134340,4207.3900,4208.4750,4206.9500,4207.7850,0.5502
1782134400,4207.6100,4210.8550,4206.8700,4208.0050,0.5883
1782134460,4207.8750,4209.7900,4207.7200,4209.7750,0.5499
1782134520,4209.3900,4210.7300,4208.3050,4210.0400,0.5448
1782134580,4210.1600,4211.9000,4209.2500,4211.2900,0.5592
1782134640,4211.2400,4211.7550,4210.2050,4210.9550,0.5580
1782134700,4210.9400,4211.6835,4209.4250,4210.1950,0.5493
1782134760,4210.1200,4210.1200,4207.2400,4207.2800,0.5524
1782134820,4207.3350,4208.1850,4206.3700,4207.3600,0.5408
1782134880,4207.4050,4208.4400,4207.1050,4208.4100,0.5527
1782134940,4208.5850,4209.4300,4208.2800,4208.6300,0.5570
1782135000,4208.4850,4208.9200,4204.8250,4205.1200,0.5601
1782135060,4205.1750,4205.1750,4203.4400,4204.6750,0.5465
1782135120,4204.6700,4205.2650,4204.1250,4204.8850,0.5506
1782135180,4204.8950,4205.9650,4204.8950,4205.4400,0.5567
1782135240,4205.2200,4206.2650,4204.2250,4205.8650,0.5518
1782135300,4205.9650,4206.1785,4205.2750,4205.5550,0.5513
1782135360,4205.5400,4205.6050,4203.3850,4203.7950,0.5572
1782135420,4203.7550,4205.0150,4203.3350,4204.9350,0.5504
1782135480,4204.8550,4205.0800,4204.4800,4204.5850,0.5591
1782135540,4204.6900,4205.3750,4203.6850,4203.7650,0.5483
1782135600,4203.7600,4204.8450,4203.0950,4203.2300,0.5574
1782135660,4203.2150,4204.6300,4202.9750,4204.3850,0.5545
1782135720,4204.2700,4204.4400,4202.0100,4202.4315,0.5505
1782135780,4202.4700,4203.1000,4200.9800,4201.5250,0.5351
1782135840,4201.4550,4203.9700,4201.2900,4203.9700,0.5349
1782135900,4204.1400,4204.9250,4202.3050,4202.6150,0.5502
1782135960,4202.6050,4203.0750,4201.4150,4201.5050,0.5500
1782136020,4201.5900,4202.3300,4199.8400,4200.1250,0.5482
1782136080,4200.1300,4202.0300,4200.1300,4201.1200,0.5606
1782136140,4201.1950,4202.7250,4201.1950,4202.3800,0.5664
1782136200,4202.3150,4202.4000,4198.3900,4199.3150,0.5480
1782136260,4199.3550,4200.3635,4198.9150,4199.2150,0.5284
1782136320,4199.0100,4199.8050,4198.3600,4198.8600,0.5628
1782136380,4198.8400,4198.8400,4197.4200,4197.8700,0.5448
1782136440,4197.8585,4198.6300,4197.5150,4197.7400,0.5167
1782136500,4197.7600,4197.9000,4196.1100,4196.4750,0.5266
1782136560,4196.6250,4196.9150,4195.0700,4195.1550,0.5044
1782136620,4195.2100,4195.4950,4194.1700,4194.3850,0.5276
1782136680,4194.4250,4195.3600,4193.2100,4193.2500,0.5349
1782136740,4193.1435,4193.8700,4192.3450,4193.5000,0.5265
1782136800,4193.5935,4196.9000,4192.4000,4195.2850,0.6778
1782136860,4195.0900,4195.1750,4190.9000,4192.1400,0.6303
1782136920,4192.1500,4194.9985,4191.9600,4193.9950,0.5833
1782136980,4193.9900,4195.1050,4192.0900,4194.0400,0.5737
1782137040,4194.0135,4196.2350,4193.0200,4193.5200,0.5903
1782137100,4193.5000,4194.3900,4192.0550,4193.6450,0.6002
1782137160,4193.6450,4193.7900,4190.6450,4191.0300,0.6031
1782137220,4190.9950,4191.4000,4188.8800,4190.3550,0.5893
1782137280,4190.4650,4191.5850,4189.8650,4191.1850,0.5907
1782137340,4191.0200,4192.7000,4190.4400,4191.0150,0.5666
1782137400,4190.9750,4192.3350,4190.1450,4192.1235,0.5221
1782137460,4192.0100,4194.7800,4191.6765,4193.2850,0.6285
1782137520,4193.2000,4193.6200,4190.9800,4192.0435,0.5567
1782137580,4192.1485,4192.6685,4191.2800,4192.1800,0.5402
1782137640,4192.1900,4194.4850,4192.1450,4194.4850,0.5276
1782137700,4194.4050,4196.9035,4193.8165,4195.2600,0.5585
1782137760,4195.2950,4196.8335,4194.7850,4196.2400,0.5371
1782137820,4196.2900,4196.7435,4194.0350,4195.5800,0.5578
1782137880,4195.6100,4197.1100,4195.0500,4195.1300,0.5624
1782137940,4195.1200,4196.1685,4194.5950,4196.0400,0.5579
1782138000,4196.1435,4196.1585,4190.6800,4190.9200,0.5622
1782138060,4190.7900,4190.9600,4189.3200,4190.6185,0.5358
1782138120,4190.5985,4193.7000,4190.5985,4193.3150,0.5613
1782138180,4193.3100,4193.5450,4191.9700,4192.6600,0.5656
1782138240,4192.7200,4193.1535,4189.9800,4190.3350,0.5812
1782138300,4190.0865,4191.6550,4188.5985,4189.1150,0.5803
1782138360,4189.1550,4190.5685,4188.9000,4190.1150,0.5681
1782138420,4190.0050,4190.7135,4187.5450,4187.9265,0.5693
1782138480,4187.9550,4189.8600,4185.5800,4185.9000,0.5608
1782138540,4185.9100,4187.2400,4185.9000,4187.0700,0.5623
1782138600,4187.0600,4187.4850,4183.2500,4186.3650,0.6388
1782138660,4186.2350,4188.3350,4184.4650,4185.9535,0.5813
1782138720,4185.9685,4187.5935,4184.7100,4184.7300,0.5712
1782138780,4184.7500,4184.9600,4183.0250,4184.8235,0.5322
1782138840,4184.8335,4188.6700,4184.8235,4186.0650,0.5548
1782138900,4186.1035,4188.2735,4185.2100,4188.2000,0.5580
1782138960,4188.3535,4192.1750,4187.8850,4190.0850,0.5700
1782139020,4190.0650,4193.3850,4189.8350,4192.0100,0.5621
1782139080,4191.9500,4192.6035,4189.4500,4189.8900,0.5506
1782139140,4189.8400,4192.3500,4189.5800,4192.1850,0.5406
1782139200,4192.1650,4194.6800,4191.1600,4191.4950,0.5706
1782139260,4191.5250,4193.6100,4188.6750,4188.7300,0.5661
1782139320,4188.7250,4191.9800,4187.5950,4191.5700,0.5765
1782139380,4191.5600,4194.6185,4191.3650,4191.7500,0.6192
1782139440,4191.7450,4193.0550,4189.8800,4191.0700,0.5442
1782139500,4191.0950,4193.9650,4187.5700,4193.7900,0.6468
1782139560,4193.7300,4198.0985,4193.6850,4196.7400,0.5912
1782139620,4196.8950,4198.6400,4194.6400,4198.6400,0.5976
1782139680,4198.6950,4201.2250,4198.0900,4200.7650,0.6100
1782139740,4200.7850,4202.2600,4199.2350,4199.9650,0.5612
1782139800,4200.0500,4202.7150,4199.4900,4202.6135,0.5557
1782139860,4202.4500,4202.5950,4200.0600,4200.5300,0.5659
1782139920,4200.5950,4202.6700,4200.1100,4200.1100,0.5650
1782139980,4200.1550,4202.3800,4200.1215,4201.7750,0.5612
1782140040,4201.7900,4205.0550,4200.8000,4204.0400,0.5952
1782140100,4203.9750,4205.7850,4202.6900,4203.6000,0.5865
1782140160,4203.6150,4205.0450,4203.0450,4203.1450,0.5653
1782140220,4203.3150,4204.1235,4201.7400,4202.2800,0.5555
1782140280,4202.2500,4203.0850,4198.8415,4200.6000,0.5687
1782140340,4200.5150,4200.5165,4199.0950,4199.9150,0.5813
1782140400,4200.1450,4200.5350,4195.4350,4195.6250,0.5749
1782140460,4195.7850,4199.3350,4195.1250,4198.3000,0.6027
1782140520,4198.1750,4198.5100,4194.4215,4194.6050,0.5911
1782140580,4194.5750,4197.6350,4193.8900,4197.1400,0.5696
1782140640,4197.1200,4199.3150,4196.6900,4198.7000,0.5573
1782140700,4198.6900,4199.3700,4196.6200,4198.2200,0.5678
1782140760,4198.2000,4199.7365,4197.7800,4199.5150,0.5691
1782140820,4199.5500,4206.1800,4198.9650,4204.7050,0.5756
1782140880,4204.7650,4210.8850,4203.4900,4209.0650,0.6682
1782140940,4209.1450,4210.1000,4206.3100,4206.4800,0.5843
1782141000,4206.2800,4207.2050,4204.8650,4205.1000,0.5652
1782141060,4204.9900,4204.9900,4200.7300,4202.2150,0.5681
1782141120,4202.2800,4205.5400,4202.1200,4205.4100,0.5743
1782141180,4205.3800,4206.8050,4204.8550,4206.7700,0.5594
1782141240,4206.7650,4207.1750,4204.9200,4205.3065,0.5883
1782141300,4205.3365,4206.2250,4204.3350,4204.7150,0.5639
1782141360,4204.7450,4205.2650,4202.4550,4203.8650,0.5639
1782141420,4203.8015,4204.2700,4198.7500,4198.8800,0.5963
1782141480,4198.8900,4200.5835,4197.8600,4197.8600,0.6039
1782141540,4197.8450,4200.8300,4195.8100,4196.1650,0.5774
1782141600,4196.2400,4196.7300,4192.3350,4194.3250,0.6098
1782141660,4194.3400,4196.7950,4193.4750,4193.6550,0.5954
1782141720,4193.7250,4196.3150,4192.8800,4194.1600,0.5750
1782141780,4194.1500,4195.0600,4192.5300,4194.1700,0.5800
1782141840,4194.2750,4194.2900,4191.2700,4192.6600,0.5570
1782141900,4192.7100,4194.5700,4192.0250,4193.2600,0.6316
1782141960,4193.2650,4196.1150,4192.9500,4195.8550,0.5865
1782142020,4195.8200,4196.8950,4193.8600,4194.5200,0.5595
1782142080,4194.5000,4196.0250,4193.9650,4194.7850,0.5612
1782142140,4194.7550,4195.2050,4191.8750,4192.1000,0.6038
1782142200,4191.8515,4192.6350,4189.5200,4190.4250,0.5850
1782142260,4190.5150,4192.6085,4189.9700,4191.5650,0.5915
1782142320,4191.5950,4191.7515,4188.1900,4188.6150,0.6107
1782142380,4188.7250,4189.9350,4187.7450,4188.7900,0.5875
1782142440,4188.6400,4190.1550,4187.8550,4188.2300,0.5986
1782142500,4188.2100,4189.9200,4186.6600,4189.7850,0.5983
1782142560,4189.6850,4191.0150,4189.0585,4189.7600,0.5615
1782142620,4189.8400,4190.3650,4187.8050,4189.6750,0.5506
1782142680,4189.7050,4191.7850,4188.5400,4190.5650,0.5701
1782142740,4190.5700,4192.5550,4190.5700,4191.4250,0.5662
1782142800,4191.4550,4193.6400,4191.2850,4192.6550,0.5645
1782142860,4192.5750,4193.5315,4191.7450,4193.5315,0.5603
1782142920,4193.6200,4195.5500,4193.1450,4194.9100,0.6134
1782142980,4194.9450,4197.6850,4194.6050,4196.1550,0.6080
1782143040,4196.1650,4196.8300,4192.8700,4193.1600,0.5617
1782143100,4193.2100,4197.1350,4193.0600,4196.4800,0.5862
1782143160,4196.5050,4203.5050,4196.4950,4203.5050,0.5975
1782143220,4203.4250,4206.3235,4202.1350,4202.1600,0.6156
1782143280,4202.1400,4203.0250,4200.4700,4201.2800,0.5685
1782143340,4201.2400,4202.1500,4200.2250,4201.2300,0.5432
1782143400,4201.2200,4203.1750,4200.7250,4201.4550,0.5435
1782143460,4201.2700,4202.7050,4200.4450,4200.6050,0.5660
1782143520,4200.8400,4202.2600,4200.4400,4201.0450,0.5610
1782143580,4201.2350,4201.2750,4199.0000,4200.3100,0.5448
1782143640,4200.3450,4201.5700,4197.3500,4197.5800,0.5621
1782143700,4197.7900,4199.1300,4196.2600,4197.0150,0.5622
1782143760,4197.0350,4198.2000,4196.3700,4197.6600,0.5613
1782143820,4197.7150,4198.8450,4196.9750,4197.5850,0.5776
1782143880,4197.5500,4200.4600,4197.5000,4199.5600,0.5556
1782143940,4199.5500,4199.9150,4198.2650,4198.3000,0.5022
1782144000,4198.3050,4200.8950,4197.5700,4200.2000,0.5479
1782144060,4200.2300,4201.3800,4198.5200,4200.2150,0.5286
1782144120,4200.2100,4200.4300,4198.1250,4198.2450,0.5289
1782144180,4198.2550,4199.6750,4197.0700,4197.2550,0.5162
1782144240,4197.1750,4199.4200,4196.2650,4199.1100,0.5493
1782144300,4199.0200,4199.3000,4195.8050,4196.2750,0.5333
1782144360,4196.3350,4197.0600,4194.9550,4195.2000,0.5512
1782144420,4195.3250,4196.6500,4195.0650,4195.9750,0.5654
1782144480,4195.9200,4198.8550,4195.8750,4198.5750,0.5649
1782144540,4198.5150,4198.9550,4194.8065,4195.5300,0.5836
1782144600,4195.4950,4198.2100,4195.4950,4196.8600,0.5817
1782144660,4196.8400,4198.7450,4196.8400,4198.7450,0.5503
1782144720,4198.6650,4199.1550,4197.6450,4198.6150,0.5510
1782144780,4198.7200,4198.9100,4196.9550,4197.8200,0.5673
1782144840,4197.8250,4198.6050,4197.3850,4197.8200,0.5557
1782144900,4197.8350,4198.0100,4195.4850,4196.3850,0.5482
1782144960,4196.4750,4197.1250,4194.1200,4195.0650,0.5779
1782145020,4195.0150,4196.1900,4193.9800,4195.6650,0.5918
1782145080,4195.5550,4195.9450,4193.6150,4193.6350,0.5636
1782145140,4193.5900,4193.9900,4190.7035,4192.2000,0.5652
1782145200,4192.2500,4192.9500,4189.9050,4190.5500,0.5930
1782145260,4190.4950,4191.5650,4189.4550,4189.6550,0.5599
1782145320,4189.6000,4190.8300,4189.3250,4189.3850,0.5572
1782145380,4189.3800,4190.5700,4189.2550,4190.5300,0.5642
1782145440,4190.6450,4191.3050,4189.8250,4190.9850,0.5654
1782145500,4190.9900,4192.2835,4189.2550,4190.9900,0.5906
1782145560,4191.0950,4191.3700,4188.4250,4188.7400,0.6435
1782145620,4188.7050,4191.1600,4188.3050,4190.8800,0.4899
1782145680,4190.9000,4190.9100,4188.3300,4188.5900,0.5516
1782145740,4188.6300,4189.7900,4188.4600,4189.1050,0.5495
1782145800,4189.0900,4189.9250,4187.6800,4189.8900,0.5454
1782145860,4189.9150,4190.0900,4188.4550,4189.3250,0.5493
1782145920,4189.3300,4190.4750,4188.0850,4188.2750,0.5616
1782145980,4188.1700,4189.6950,4187.4450,4189.6100,0.5910
1782146040,4189.4500,4190.5000,4188.0750,4188.2400,0.5680
1782146100,4188.4300,4189.1550,4184.7500,4186.2800,0.5722
1782146160,4186.2650,4187.3750,4185.8950,4187.3250,0.5609
1782146220,4187.3950,4187.3950,4184.9300,4185.5400,0.5588
1782146280,4185.6150,4185.7500,4183.1800,4183.5100,0.5532
1782146340,4183.5400,4183.9400,4180.4265,4182.2050,0.5516
1782146400,4182.5950,4185.5400,4182.5950,4182.9100,0.5619
1782146460,4182.9500,4184.6100,4182.3500,4183.5050,0.5618
1782146520,4183.4700,4183.9800,4181.2750,4182.0250,0.5560
1782146580,4182.2950,4182.6250,4180.5050,4181.4750,0.5702
1782146640,4181.4250,4182.6750,4180.7165,4181.0400,0.5380
1782146700,4180.9815,4181.1150,4177.7050,4178.0550,0.5617
1782146760,4177.9900,4179.3650,4175.5915,4175.8150,0.5516
1782146820,4175.8250,4177.4700,4175.5165,4176.2650,0.5443
1782146880,4176.3050,4176.9800,4175.3685,4175.7800,0.5663
1782146940,4175.6900,4175.8300,4170.0950,4170.1450,0.5960
1782147000,4170.3000,4176.7000,4169.8650,4176.3600,0.6305
1782147060,4176.4500,4176.6250,4173.9750,4174.4100,0.5620
1782147120,4174.3700,4175.9550,4174.0400,4175.5950,0.5630
1782147180,4175.6100,4176.0450,4174.1900,4175.0000,0.5733
1782147240,4175.0300,4179.2850,4174.9750,4179.0200,0.5532
1782147300,4178.9800,4181.1150,4178.1150,4180.6050,0.5514
1782147360,4180.6000,4182.5550,4180.4700,4181.7150,0.5534
1782147420,4181.6550,4185.0800,4181.3650,4184.6600,0.5559
1782147480,4184.7350,4185.1600,4182.8900,4183.6100,0.5766
1782147540,4183.7650,4184.6550,4182.0250,4182.9950,0.5894
1782147600,4183.0600,4184.9100,4182.9150,4182.9400,0.5914
1782147660,4182.9950,4183.3200,4179.7950,4181.3300,0.5706
1782147720,4181.3750,4181.9450,4178.8700,4179.0650,0.5767
1782147780,4179.1350,4179.7900,4177.7150,4178.7700,0.5656
1782147840,4178.8450,4179.1750,4176.8950,4177.9250,0.5735
1782147900,4177.9150,4179.3600,4177.3850,4177.6150,0.5716
1782147960,4177.7400,4179.4750,4177.7400,4178.5550,0.5595
1782148020,4178.5000,4178.5700,4177.1550,4178.0200,0.5591
1782148080,4178.0300,4179.3450,4177.2300,4178.9950,0.5504
1782148140,4178.9450,4179.3050,4175.7050,4176.8700,0.5569
1782148200,4176.8300,4178.1850,4175.7700,4176.0000,0.5598
