ts_unix,symbol,side,engine,entry_px,exit_px,pnl,mfe,mae,hold_sec,exit_reason,spread_at_entry,latency_ms,regime
1776215808,XAUUSD,LONG,MacroCrash,4868.91,4849.84,-183.648,0.192,0,-1774439593,DOLLAR_STOP,0,0,EXPANSION
1776215808,XAUUSD,LONG,MacroCrash,4869.25,4849.84,-186.912,0,0,-1774439593,DOLLAR_STOP,0,0,EXPANSION
1776215809,XAUUSD,LONG,MacroCrash,4869.34,4849.84,-187.776,0.24,0,-1774439594,DOLLAR_STOP,0,0,EXPANSION
1776215809,XAUUSD,LONG,MacroCrash,4869.56,4849.84,-189.888,0,0,-1774439594,DOLLAR_STOP,0,0,EXPANSION
1776215810,XAUUSD,LONG,MacroCrash,4869.5,4849.84,-189.312,0,0,-1774439595,DOLLAR_STOP,0,0,EXPANSION
1776215810,XAUUSD,LONG,MacroCrash,4869.15,4849.84,-185.952,0.576,0,-1774439595,DOLLAR_STOP,0,0,EXPANSION
1776215813,XAUUSD,LONG,MacroCrash,4869.28,4849.84,-187.2,0,0,-1774439598,DOLLAR_STOP,0,0,EXPANSION
1776215816,XAUUSD,LONG,MacroCrash,4869.34,4849.84,-187.776,0,0,-1774439601,DOLLAR_STOP,0,0,EXPANSION
1776215816,XAUUSD,LONG,MacroCrash,4869.32,4849.84,-187.584,0,0,-1774439601,DOLLAR_STOP,0,0,EXPANSION
1776215817,XAUUSD,LONG,MacroCrash,4869.48,4849.84,-189.12,0,0,-1774439602,DOLLAR_STOP,0,0,EXPANSION
1776215817,XAUUSD,LONG,MacroCrash,4869.49,4849.84,-189.216,0,0,-1774439602,DOLLAR_STOP,0,0,EXPANSION
1776216891,XAUUSD,SHORT,MacroCrash,4847.59,4847.81,-2.968,80.772,0,1074,SL_HIT,0,0,EXPANSION
1776219548,XAUUSD,SHORT,CandleFlowEngine,4842.57,4841.16,13.5,15.2,0,125,PARTIAL_TP,0,0,CANDLE_FLOW
1776219548,XAUUSD,SHORT,CandleFlowEngine,4842.57,4837.6,49.1,60,0,186,TRAIL_SL,0,0,CANDLE_FLOW
1776231360,XAUUSD,SHORT,CandleFlowEngine,4823.8,4822.65,8.3385,9.639,0,14,PARTIAL_TP,0,0,CANDLE_FLOW
1776231360,XAUUSD,SHORT,CandleFlowEngine,4823.8,4816.29,56.9925,67.5495,0,70,TRAIL_SL,0,0,CANDLE_FLOW
1776232163,XAUUSD,LONG,DomPersistEngine,4818.84,4816.74,-35.7,0,0,39,SL_HIT,0.22,0,DOM_PERSIST
1776235866,XAUUSD,SHORT,DomPersistEngine,4817.3,4815.62,14.241,25.048,0,51,TRAIL_HIT,0.21,0,DOM_PERSIST
1776237639,XAUUSD,LONG,CandleFlowEngine,4813.76,4811.15,-53.4,0,0,11,SL_HIT,0,0,CANDLE_FLOW
1776238228,XAUUSD,LONG,CandleFlowEngine,4809.54,4810.71,10.0455,11.584,0,42,PARTIAL_TP,0,0,CANDLE_FLOW
1776238228,XAUUSD,LONG,CandleFlowEngine,4809.54,4813.19,32.4895,54.9335,0,332,TRAIL_SL,0,0,CANDLE_FLOW
1776239165,XAUUSD,SHORT,CandleFlowEngine,4807.09,4810.96,-78.6,0,0,0,FORCE_CLOSE,0,0,CANDLE_FLOW
1776240076,XAUUSD,SHORT,CandleFlowEngine,4807.2,4810.04,-58,2.8,0,75,FORCE_CLOSE,0,0,CANDLE_FLOW
1776240608,XAUUSD,SHORT,CandleFlowEngine,4807.18,4805.7,14.2,15.9,0,14,PARTIAL_TP,0,0,CANDLE_FLOW
1776240608,XAUUSD,SHORT,CandleFlowEngine,4807.18,4809.67,-25.5,22.2,0,183,SL_HIT,0,0,CANDLE_FLOW
1776243347,XAUUSD,LONG,DXYDivergence,4815.32,4816.32,4.158,340,-53,200,SL_HIT,0.22,6.726,COMPRESSION
1776244528,XAUUSD,SHORT,TickScalpEngine,4805.9,4806.31,-0.47,0,0,1,SL_HIT,0,0,TICK_SCALP
1776244562,XAUUSD,SHORT,TickScalpEngine,4802.34,4804.48,-2.2,16,0,9,SL_HIT,0,0,TICK_SCALP
1776244607,XAUUSD,LONG,TickScalpEngine,4803.17,4802.9,-0.33,0,0,2,SL_HIT,0,0,TICK_SCALP
1776244607,XAUUSD,LONG,TickScalpEngine,4803.17,4802.9,-0.33,0,0,2,SL_HIT,0,0,TICK_SCALP
1776245232,XAUUSD,SHORT,CandleFlowEngine,4800.5,4803.16,-54.4,0,0,0,FORCE_CLOSE,0,0,CANDLE_FLOW
1776245233,XAUUSD,SHORT,TickScalpEngine,4799.08,4799.06,-0.04,154.5,0,120,TIMEOUT,0,0,TICK_SCALP
1776245418,XAUUSD,LONG,TickScalpEngine,4800.29,4802.63,2.28,245,0,12,TP_HIT,0,0,TICK_SCALP
1776245779,XAUUSD,SHORT,TickScalpEngine,4798.7,4799.68,-1.04,54,0,90,SL_HIT,0,0,TICK_SCALP
1776246115,XAUUSD,LONG,TickScalpEngine,4798.97,4798.18,-0.85,0,0,2,SL_HIT,0,0,TICK_SCALP
1776246199,XAUUSD,LONG,TickScalpEngine,4798.97,4797.77,-1.26,0,0,13,SL_HIT,0,0,TICK_SCALP
1776246694,XAUUSD,SHORT,TickScalpEngine,4793,4794.14,-1.2,0,0,6,SL_HIT,0,0,TICK_SCALP
1776246732,XAUUSD,SHORT,TickScalpEngine,4794.33,4795.71,-1.44,46,0,16,SL_HIT,0,0,TICK_SCALP
1776246958,XAUUSD,SHORT,TickScalpEngine,4796.11,4796.2,-0.15,143,0,43,BE_HIT,0,0,TICK_SCALP
1776247355,XAUUSD,SHORT,TickScalpEngine,4797.74,4798.59,-0.91,0,0,8,SL_HIT,0,0,TICK_SCALP
1776247575,XAUUSD,LONG,TickScalpEngine,4798.41,4800,1.53,170,0,28,TP_HIT,0,0,TICK_SCALP
1776247638,XAUUSD,LONG,TickScalpEngine,4801.9,4801.85,-0.11,66,0,23,BE_HIT,0,0,TICK_SCALP
1776247661,XAUUSD,SHORT,CandleFlowEngine,4801.98,4800.68,12.4,14.1,0,62,PARTIAL_TP,0,0,CANDLE_FLOW
1776247724,XAUUSD,SHORT,TickScalpEngine,4800.43,4801.76,-1.39,86,0,60,SL_HIT,0,0,TICK_SCALP
1776247661,XAUUSD,SHORT,CandleFlowEngine,4801.98,4797.22,47,62.5,0,496,TRAIL_SL,0,0,CANDLE_FLOW
1776248155,XAUUSD,SHORT,TickScalpEngine,4797.09,4797.28,-0.25,224,0,44,BE_HIT,0,0,TICK_SCALP
1776248164,NAS100,SHORT,HybridBracketIndex,25799.2,25814.3,-24.24,3.12,0,38,SL_HIT,0,0,HYBRID
1776248536,XAUUSD,LONG,TickScalpEngine,4794.42,4793.07,-1.41,3,0,11,SL_HIT,0,0,TICK_SCALP
1776248602,XAUUSD,SHORT,TickScalpEngine,4792.68,4793.96,-1.34,0,0,6,SL_HIT,0,0,TICK_SCALP
1776248651,XAUUSD,SHORT,TickScalpEngine,4794.34,4795.28,-1,11,0,21,SL_HIT,0,0,TICK_SCALP
1776249001,XAUUSD,LONG,TickScalpEngine,4795.76,4794.68,-1.14,0,0,6,SL_HIT,0,0,TICK_SCALP
1776249070,XAUUSD,SHORT,TickScalpEngine,4796.87,4796.93,-0.12,84,0,10,BE_HIT,0,0,TICK_SCALP
1776249241,XAUUSD,SHORT,TickScalpEngine,4793.3,4794.17,-0.93,15,0,18,SL_HIT,0,0,TICK_SCALP
1776249647,XAUUSD,SHORT,DomPersistEngine,4797.24,4798.89,-28.8,0,0,24,IMM_REVERSAL,0.21,0,DOM_PERSIST
1776249673,XAUUSD,SHORT,TickScalpEngine,4798.05,4795.71,2.28,245,0,47,TP_HIT,0,0,TICK_SCALP
1776249751,XAUUSD,SHORT,TickScalpEngine,4796.35,4797.47,-1.18,0,0,7,SL_HIT,0,0,TICK_SCALP
1776249809,XAUUSD,SHORT,TickScalpEngine,4799.81,4800.22,-0.47,52,0,120,TIMEOUT,0,0,TICK_SCALP
1776249962,XAUUSD,SHORT,CandleFlowEngine,4802.61,4801.47,10.8,12.5,0,111,PARTIAL_TP,0,0,CANDLE_FLOW
1776250057,XAUUSD,SHORT,TickScalpEngine,4801.9,4800.29,1.55,173,0,120,TIMEOUT,0,0,TICK_SCALP
1776250392,XAUUSD,LONG,TickScalpEngine,4803.71,4803.62,-0.15,89,0,70,BE_HIT,0,0,TICK_SCALP
1776250542,XAUUSD,LONG,TickScalpEngine,4804.39,4803.63,-0.82,0,0,5,SL_HIT,0,0,TICK_SCALP
1776250882,XAUUSD,SHORT,TickScalpEngine,4798.23,4796.47,1.7,187,0,31,TP_HIT,0,0,TICK_SCALP
1776249962,XAUUSD,SHORT,CandleFlowEngine,4802.61,4797.04,55.1,68.1,0,965,TRAIL_SL,0,0,CANDLE_FLOW
1776251180,XAUUSD,SHORT,TickScalpEngine,4799.07,4799.14,-0.13,86,0,21,BE_HIT,0,0,TICK_SCALP
1776251421,XAUUSD,LONG,TickScalpEngine,4800.72,4800.58,-0.2,103,0,37,BE_HIT,0,0,TICK_SCALP
1776251491,XAUUSD,LONG,TickScalpEngine,4803.58,4802.46,-1.18,90,0,57,SL_HIT,0,0,TICK_SCALP
1776251476,XAUUSD,SHORT,CandleFlowEngine,4802.22,4803.32,-23.2,3,0,120,STAGNATION,0,0,CANDLE_FLOW
1776251928,XAUUSD,SHORT,TickScalpEngine,4800.58,4801.44,-0.92,35,0,11,SL_HIT,0,0,TICK_SCALP
1776252030,XAUUSD,SHORT,TickScalpEngine,4804.99,4805,-0.07,85,0,62,BE_HIT,0,0,TICK_SCALP
1776251982,XAUUSD,SHORT,CandleFlowEngine,4804.15,4804.43,-6.8,5.2,0,120,STAGNATION,0,0,CANDLE_FLOW
1776252307,XAUUSD,LONG,TickScalpEngine,4806.99,4806.04,-1.01,11,0,25,SL_HIT,0,0,TICK_SCALP
1776252774,XAUUSD,SHORT,TickScalpEngine,4803.99,4803.06,0.87,130,0,120,TIMEOUT,0,0,TICK_SCALP
1776253063,XAUUSD,SHORT,TickScalpEngine,4803.94,4804.84,-0.96,28,0,24,SL_HIT,0,0,TICK_SCALP
1776253210,XAUUSD,SHORT,TickScalpEngine,4803.49,4804.03,-0.6,51,0,120,TIMEOUT,0,0,TICK_SCALP
1776253484,XAUUSD,SHORT,TickScalpEngine,4805.3,4806.12,-0.88,16,0,3,SL_HIT,0,0,TICK_SCALP
1776253582,XAUUSD,LONG,CandleFlowEngine,4810.52,4806.84,-74.8,0,0,0,FORCE_CLOSE,0,0,CANDLE_FLOW
1776253793,XAUUSD,LONG,TickScalpEngine,4809.49,4809.3,-0.25,139,0,43,BE_HIT,0,0,TICK_SCALP
1776253891,XAUUSD,SHORT,TickScalpEngine,4810.9,4811.97,-1.13,81,0,28,SL_HIT,0,0,TICK_SCALP
1776254114,XAUUSD,SHORT,TickScalpEngine,4813.63,4812,1.57,174,0,33,TP_HIT,0,0,TICK_SCALP
1776253618,NAS100,SHORT,HybridBracketIndex,25823.2,25845.5,-24.475,5.885,0,588,SL_HIT,0,0,HYBRID
1776254200,XAUUSD,LONG,TickScalpEngine,4813.72,4812.49,-1.29,18,0,11,SL_HIT,0,0,TICK_SCALP
1776254437,XAUUSD,LONG,TickScalpEngine,4813.53,4812.06,-1.53,62,0,71,SL_HIT,0,0,TICK_SCALP
1776254637,XAUUSD,SHORT,TickScalpEngine,4807.92,4807.93,-0.07,69,0,121,TIMEOUT,0,0,TICK_SCALP
1776255126,XAUUSD,LONG,TickScalpEngine,4812.49,4812.47,-0.08,83,0,12,BE_HIT,0,0,TICK_SCALP
1776255367,XAUUSD,LONG,TickScalpEngine,4813.48,4815.2,1.66,183,0,3,TP_HIT,0,0,TICK_SCALP
1776255419,XAUUSD,SHORT,TickScalpEngine,4814.41,4815.98,-1.63,31,0,108,SL_HIT,0,0,TICK_SCALP
1776255596,XAUUSD,SHORT,TickScalpEngine,4813.71,4812.12,1.53,170,0,15,TP_HIT,0,0,TICK_SCALP
1776255649,XAUUSD,SHORT,TickScalpEngine,4811.35,4811.4,-0.11,89,0,9,BE_HIT,0,0,TICK_SCALP
1776255693,XAUUSD,SHORT,TickScalpEngine,4810.16,4811.51,-1.41,0,0,1,SL_HIT,0,0,TICK_SCALP
1776255803,XAUUSD,SHORT,TickScalpEngine,4810.91,4812.43,-1.58,58,0,64,SL_HIT,0,0,TICK_SCALP
1776256751,XAUUSD,LONG,TickScalpEngine,4813.31,4813,-0.37,132,0,38,BE_HIT,0,0,TICK_SCALP
1776256855,XAUUSD,SHORT,TickScalpEngine,4813.59,4812.13,1.4,157,0,100,TP_HIT,0,0,TICK_SCALP
1776257715,XAUUSD,LONG,TickScalpEngine,4815.59,4814.41,-1.24,0,0,50,SL_HIT,0,0,TICK_SCALP
1776257893,XAUUSD,SHORT,TickScalpEngine,4812.72,4812.8,-0.14,135,0,90,BE_HIT,0,0,TICK_SCALP
1776258025,XAUUSD,SHORT,TickScalpEngine,4813.45,4815.33,-1.94,0,0,3,SL_HIT,0,0,TICK_SCALP
1776258337,XAUUSD,LONG,TickScalpEngine,4811.47,4811.45,-0.08,95,0,18,BE_HIT,0,0,TICK_SCALP
1776258428,XAUUSD,LONG,TickScalpEngine,4814.26,4813.32,-1,0,0,25,SL_HIT,0,0,TICK_SCALP
1776258537,XAUUSD,SHORT,TickScalpEngine,4813.36,4814.41,-1.11,34,0,29,SL_HIT,0,0,TICK_SCALP
1776258645,XAUUSD,LONG,TickScalpEngine,4814.54,4813.56,-1.04,0,0,3,SL_HIT,0,0,TICK_SCALP
1776258809,XAUUSD,LONG,TickScalpEngine,4812.71,4814.34,1.57,174,0,30,TP_HIT,0,0,TICK_SCALP
1776258872,XAUUSD,LONG,TickScalpEngine,4815.34,4814.07,-1.33,0,0,16,SL_HIT,0,0,TICK_SCALP
1776259089,XAUUSD,LONG,TickScalpEngine,4813.59,4812.59,-1.06,0,0,8,SL_HIT,0,0,TICK_SCALP
1776259131,XAUUSD,SHORT,TickScalpEngine,4810.24,4812.05,-1.87,4,0,21,SL_HIT,0,0,TICK_SCALP
1776260016,XAUUSD,LONG,TickScalpEngine,4821.86,4820.45,-1.47,31,0,19,SL_HIT,0,0,TICK_SCALP
1776260065,XAUUSD,LONG,TickScalpEngine,4820.16,4818.5,-1.72,4,0,17,SL_HIT,0,0,TICK_SCALP
1776260134,XAUUSD,SHORT,TickScalpEngine,4818.45,4816.98,1.41,156,0,3,TP_HIT,0,0,TICK_SCALP
1776260206,XAUUSD,LONG,TickScalpEngine,4818.73,4818.59,-0.2,94,0,14,BE_HIT,0,0,TICK_SCALP
1776260259,XAUUSD,SHORT,TickScalpEngine,4820.05,4820.83,-0.84,45,0,12,SL_HIT,0,0,TICK_SCALP
1776260317,XAUUSD,SHORT,TickScalpEngine,4824.2,4825.22,-1.08,35,0,23,SL_HIT,0,0,TICK_SCALP
1776260664,XAUUSD,LONG,TickScalpEngine,4821.11,4819.87,-1.3,77,0,15,SL_HIT,0,0,TICK_SCALP
1776260756,XAUUSD,LONG,TickScalpEngine,4822.28,4824.65,2.31,248,0,11,TP_HIT,0,0,TICK_SCALP
1776260816,XAUUSD,LONG,TickScalpEngine,4824.02,4822.45,-1.63,12,0,12,SL_HIT,0,0,TICK_SCALP
1776260870,XAUUSD,LONG,TickScalpEngine,4822.96,4825.53,2.51,268,0,44,TP_HIT,0,0,TICK_SCALP
1776260902,XAUUSD,SHORT,CandleFlowEngine,4824.77,4823.5,12.1,13.8,0,34,PARTIAL_TP,0,0,CANDLE_FLOW
1776260987,XAUUSD,LONG,TickScalpEngine,4824.04,4825.44,1.34,151,0,11,TP_HIT,0,0,TICK_SCALP
1776261030,XAUUSD,SHORT,TickScalpEngine,4824.5,4825.55,-1.11,0,0,2,SL_HIT,0,0,TICK_SCALP
1776260829,NAS100,LONG,HybridBracketIndex,25869.2,25869.2,-0.05,22.85,0,301,BE_HIT,0,0,HYBRID
1776261132,XAUUSD,SHORT,TickScalpEngine,4823.3,4822,1.24,141,0,18,TP_HIT,0,0,TICK_SCALP
1776261217,XAUUSD,SHORT,TickScalpEngine,4824.86,4824.93,-0.13,93,0,36,BE_HIT,0,0,TICK_SCALP
1776261290,XAUUSD,LONG,TickScalpEngine,4825.63,4825.61,-0.08,255,0,67,BE_HIT,0,0,TICK_SCALP
1776261421,XAUUSD,SHORT,TickScalpEngine,4825.01,4826.56,-1.61,11,0,5,SL_HIT,0,0,TICK_SCALP
1776260902,XAUUSD,SHORT,CandleFlowEngine,4824.77,4828.72,-40.1,29.6,0,543,SL_HIT,0,0,CANDLE_FLOW
1776261763,XAUUSD,SHORT,TickScalpEngine,4826.95,4827.9,-1.01,0,0,2,SL_HIT,0,0,TICK_SCALP
1776261771,XAUUSD,SHORT,HybridBracketGold,4820.91,4820.99,-1.06599,0.228426,0,0,TRAIL_HIT,0,0,COMPRESSION
1776261802,XAUUSD,LONG,TickScalpEngine,4824.28,4826.67,2.33,250,0,99,TP_HIT,0,0,TICK_SCALP
1776261903,XAUUSD,SHORT,CandleFlowEngine,4826.3,4825.08,10.556,12.103,0,131,PARTIAL_TP,0,0,CANDLE_FLOW
1776262035,XAUUSD,SHORT,TickScalpEngine,4824.63,4825.82,-1.25,8,0,7,SL_HIT,0,0,TICK_SCALP
1776262241,XAUUSD,LONG,TickScalpEngine,4827.73,4826.21,-1.58,84,0,30,SL_HIT,0,0,TICK_SCALP
1776262432,XAUUSD,LONG,TickScalpEngine,4826.66,4825.8,-0.92,0,0,19,SL_HIT,0,0,TICK_SCALP
1776261903,XAUUSD,SHORT,CandleFlowEngine,4826.3,4830.73,-40.859,18.2,0,728,SL_HIT,0,0,CANDLE_FLOW
1776262640,XAUUSD,LONG,DXYDivergence,4829.92,4824.92,-5.28,0,-505,147,SL_HIT,0.22,21.489,IMPULSE
1776262802,XAUUSD,LONG,TickScalpEngine,4826.12,4824.08,-2.1,40,0,66,SL_HIT,0,0,TICK_SCALP
1776263029,XAUUSD,SHORT,TickScalpEngine,4824.71,4826.52,-1.87,67,0,16,SL_HIT,0,0,TICK_SCALP
1776263097,XAUUSD,SHORT,TickScalpEngine,4826.22,4826.31,-0.15,122,0,9,BE_HIT,0,0,TICK_SCALP
1776263474,XAUUSD,SHORT,TickScalpEngine,4820.76,4821.72,-1.02,0,0,1,SL_HIT,0,0,TICK_SCALP
1776263521,XAUUSD,SHORT,TickScalpEngine,4819.66,4820.69,-1.09,0,0,2,SL_HIT,0,0,TICK_SCALP
1776263592,XAUUSD,LONG,CandleFlowEngine,4819.3,4820.44,10.206,11.8125,0,31,PARTIAL_TP,0,0,CANDLE_FLOW
1776263735,XAUUSD,LONG,TickScalpEngine,4819.96,4818.95,-1.07,34,0,21,SL_HIT,0,0,TICK_SCALP
1776264072,XAUUSD,LONG,TickScalpEngine,4820.99,4820.11,-0.94,9.5,0,9,SL_HIT,0,0,TICK_SCALP
1776264127,XAUUSD,SHORT,TickScalpEngine,4820.47,4818.89,1.52,169,0,11,TP_HIT,0,0,TICK_SCALP
1776264249,XAUUSD,SHORT,TickScalpEngine,4819.01,4817.08,1.87,204,0,75,TP_HIT,0,0,TICK_SCALP
1776264426,XAUUSD,SHORT,TickScalpEngine,4817.73,4817.76,-0.09,106,0,75,BE_HIT,0,0,TICK_SCALP
1776264632,XAUUSD,LONG,TickScalpEngine,4817.56,4817.52,-0.1,144,0,70,BE_HIT,0,0,TICK_SCALP
1776263592,XAUUSD,LONG,CandleFlowEngine,4819.3,4815.04,-40.824,26.649,0,1127,SL_HIT,0,0,CANDLE_FLOW
1776264757,XAUUSD,LONG,TickScalpEngine,4815.65,4815.55,-0.16,185,0,66,BE_HIT,0,0,TICK_SCALP
1776265141,XAUUSD,LONG,TickScalpEngine,4817.18,4815.88,-1.36,5,0,44,SL_HIT,0,0,TICK_SCALP
1776265289,XAUUSD,LONG,TickScalpEngine,4815.47,4814.57,-0.96,6,0,5,SL_HIT,0,0,TICK_SCALP
1776265330,XAUUSD,LONG,TickScalpEngine,4815.25,4815.25,-0.06,100,0,20,BE_HIT,0,0,TICK_SCALP
1776265456,XAUUSD,SHORT,PYRAMID,4811.2,4810.4,0.52,373,-51,80,SL_HIT,0.22,20.687,COMPRESSION
1776265568,XAUUSD,SHORT,PYRAMID,4808.8,4804.32,4.31,447,-21,60,TP_HIT,0.22,20.687,COMPRESSION
1776265317,XAUUSD,SHORT,LondonFixMomentum,4815.12,4804.32,10.63,1079,-113,311,TP_HIT,0.22,20.687,COMPRESSION
1776265628,XAUUSD,SHORT,PYRAMID,4804.66,4803.66,0.72,426,-6,87,SL_HIT,0.22,20.687,COMPRESSION
1776265724,XAUUSD,SHORT,MacroCrash,4803.44,4809.88,-68.9,0,0,1,DOLLAR_STOP,0,0,EXPANSION
1776265745,XAUUSD,LONG,CandleFlowEngine,4804.92,4806.27,11.2875,12.775,0,8,PARTIAL_TP,0,0,CANDLE_FLOW
1776265729,XAUUSD,LONG,TickScalpEngine,4804.45,4806.27,1.76,193,0,24,TP_HIT,0,0,TICK_SCALP
1776265861,XAUUSD,LONG,TickScalpEngine,4808.83,4807.1,-1.79,15,0,14,SL_HIT,0,0,TICK_SCALP
1776265918,XAUUSD,SHORT,TickScalpEngine,4805.15,4807.08,-1.99,0,0,3,SL_HIT,0,0,TICK_SCALP
1776265745,XAUUSD,LONG,CandleFlowEngine,4804.92,4811.11,53.6375,67.8125,0,205,TRAIL_SL,0,0,CANDLE_FLOW
1776265951,XAUUSD,SHORT,TickScalpEngine,4810.96,4810.98,-0.08,84,0,4,BE_HIT,0,0,TICK_SCALP
1776266279,XAUUSD,LONG,TickScalpEngine,4805.29,4806.79,1.44,161,0,15,TP_HIT,0,0,TICK_SCALP
1776266216,XAUUSD,SHORT,SessionMomentum,4805.12,4810.12,-5.28,132,-493,136,SL_HIT,0.22,19.819,IMPULSE
1776266432,XAUUSD,SHORT,TickScalpEngine,4806.65,4808.79,-2.2,96,0,68,SL_HIT,0,0,TICK_SCALP
1776266592,XAUUSD,SHORT,TickScalpEngine,4805.88,4804.47,1.35,152,0,27,TP_HIT,0,0,TICK_SCALP
1776266708,XAUUSD,LONG,TickScalpEngine,4805.7,4804.83,-0.93,63,0,22,SL_HIT,0,0,TICK_SCALP
1776266771,XAUUSD,LONG,TickScalpEngine,4804.48,4803.49,-1.05,24,0,14,SL_HIT,0,0,TICK_SCALP
1776266935,XAUUSD,LONG,TickScalpEngine,4804.16,4803.17,-1.05,0,0,3,SL_HIT,0,0,TICK_SCALP
1776261343,NAS100,LONG,HybridBracketIndex,25890,26021,91.7,103.845,0,5674,TRAIL_HIT,0,0,HYBRID
1776267085,XAUUSD,SHORT,HybridBracketGold,4787.42,4787.37,-0.0705053,1.12808,0,1,TRAIL_HIT,0,0,COMPRESSION
1776267094,XAUUSD,SHORT,DXYDivergence,4790.17,4795.17,-5.28,0,-507,28,SL_HIT,0.22,19.787,IMPULSE
1776267017,NAS100,LONG,IndexFlow,26022.1,26008.4,-1.50203,2.6,13.45,140,SL_HIT,0,0,IFLOW
1776267255,XAUUSD,SHORT,TickScalpEngine,4795.99,4797.57,-1.64,81,0,64,SL_HIT,0,0,TICK_SCALP
1776267363,XAUUSD,LONG,TickScalpEngine,4798.98,4798.91,-0.13,119,0,20,BE_HIT,0,0,TICK_SCALP
1776267497,XAUUSD,LONG,TickScalpEngine,4802.59,4802.55,-0.1,99,0,27,BE_HIT,0,0,TICK_SCALP
1776267852,XAUUSD,LONG,TickScalpEngine,4804.76,4803.76,-1.06,3,0,29,SL_HIT,0,0,TICK_SCALP
1776267916,XAUUSD,LONG,TickScalpEngine,4804.28,4805.07,0.73,355,0,120,TIMEOUT,0,0,TICK_SCALP
1776268119,XAUUSD,LONG,TickScalpEngine,4806.6,4805.79,-0.87,0,0,6,SL_HIT,0,0,TICK_SCALP
1776268307,XAUUSD,LONG,TickScalpEngine,4804.53,4805.93,1.34,233,0,121,TIMEOUT,0,0,TICK_SCALP
1776268465,XAUUSD,LONG,TickScalpEngine,4806.34,4805.41,-0.99,8,0,21,SL_HIT,0,0,TICK_SCALP
1776268546,XAUUSD,SHORT,TickScalpEngine,4803.67,4800.36,3.25,342,0,49,TP_HIT,0,0,TICK_SCALP
1776268699,XAUUSD,SHORT,TickScalpEngine,4801.74,4802.51,-0.83,49,0,24,SL_HIT,0,0,TICK_SCALP
1776268927,XAUUSD,LONG,TickScalpEngine,4803.85,4807.01,3.1,327,0,65,TP_HIT,0,0,TICK_SCALP
1776269122,XAUUSD,LONG,TickScalpEngine,4804.44,4805.98,1.48,165,0,12,TP_HIT,0,0,TICK_SCALP
1776269201,XAUUSD,LONG,TickScalpEngine,4808.03,4807,-1.09,19,0,9,SL_HIT,0,0,TICK_SCALP
1776269607,XAUUSD,LONG,TickScalpEngine,4809.26,4809.24,-0.08,136,0,41,BE_HIT,0,0,TICK_SCALP
1776269718,XAUUSD,LONG,TickScalpEngine,4809.03,4806.17,-2.92,171,0,38,SL_HIT,0,0,TICK_SCALP
1776270153,XAUUSD,LONG,TickScalpEngine,4810.19,4809.95,-0.3,39,0,120,TIMEOUT,0,0,TICK_SCALP
1776270998,XAUUSD,LONG,TickScalpEngine,4810.76,4810.76,-0.06,136,0,89,BE_HIT,0,0,TICK_SCALP
1776271206,XAUUSD,SHORT,TickScalpEngine,4806.27,4807.31,-1.1,3,0,12,SL_HIT,0,0,TICK_SCALP
1776267363,NAS100,LONG,HybridBracketIndex,26017,26015.7,-0.375,21.39,0,3856,BE_HIT,0,0,HYBRID
1776271553,XAUUSD,LONG,TickScalpEngine,4805.5,4804.53,-1.03,155,0,120,TIMEOUT,0,0,TICK_SCALP
1776271821,XAUUSD,LONG,TickScalpEngine,4806.69,4804.76,-1.99,16,0,7,SL_HIT,0,0,TICK_SCALP
1776271935,XAUUSD,LONG,TickScalpEngine,4802.87,4801.94,-0.99,15,0,29,SL_HIT,0,0,TICK_SCALP
1776271924,NAS100,SHORT,HybridBracketIndex,25973.8,25974.2,-0.64,29.2,0,121,BE_HIT,0,0,HYBRID
1776272166,NAS100,SHORT,HybridBracketIndex,25949.2,25977.3,-25.335,7.83,0,112,SL_HIT,0,0,HYBRID
1776272275,XAUUSD,LONG,TickScalpEngine,4805.5,4804.23,-1.33,24,0,45,SL_HIT,0,0,TICK_SCALP
1776272419,XAUUSD,SHORT,TickScalpEngine,4803.16,4804,-0.9,49,0,26,SL_HIT,0,0,TICK_SCALP
1776272603,XAUUSD,LONG,TickScalpEngine,4803.74,4802.68,-1.12,0,0,0,SL_HIT,0,0,TICK_SCALP
1776272293,NAS100,LONG,IndexFlow,25983.8,26011.6,1.395,34.15,9.75,580,SL_HIT,0,0,IFLOW
1776273049,XAUUSD,LONG,TickScalpEngine,4801.92,4800.89,-1.09,8,0,13,SL_HIT,0,0,TICK_SCALP
1776267358,XAUUSD,LONG,XAUUSD_BRACKET,4798.02,4798.02,-0.28,14.94,46,5920,BE_HIT,0.22,0,NEUTRAL
1776273323,XAUUSD,LONG,TickScalpEngine,4801.27,4801.07,-0.26,105,0,120,TIMEOUT,0,0,TICK_SCALP
1776273819,XAUUSD,SHORT,TickScalpEngine,4804.6,4805.6,-1.06,0,0,23,SL_HIT,0,0,TICK_SCALP
1776274150,XAUUSD,SHORT,TickScalpEngine,4802.29,4802.53,-0.3,110,0,55,BE_HIT,0,0,TICK_SCALP
1776274236,XAUUSD,SHORT,TickScalpEngine,4798.07,4799.59,-1.58,55,0,120,TIMEOUT,0,0,TICK_SCALP
1776274430,XAUUSD,SHORT,TickScalpEngine,4798.79,4800.44,-1.71,11,0,40,SL_HIT,0,0,TICK_SCALP
1776274813,XAUUSD,SHORT,TickScalpEngine,4796.03,4797.59,-1.62,32,0,23,SL_HIT,0,0,TICK_SCALP
