entryTs,symbol,side,engine,entryPrice,exitPrice,pnl,mfe,mae,hold_sec,exitReason,spreadAtEntry,latencyMs,regime
1760679199,XAUUSD,LONG,GoldFlowEngine,4347.94000,4352.48000,0.0590,0.0653,0.0000,73,PARTIAL_1R,0.9500,0.00,FLOW
1760679199,XAUUSD,LONG,GoldFlowEngine,4347.94000,4354.02000,0.1642,0.2032,0.0000,96,TRAIL_HIT,0.9500,0.00,FLOW
1760679307,XAUUSD,LONG,GoldFlowEngine,4355.62000,4360.30000,0.0608,0.0658,0.0000,62,PARTIAL_1R,0.6000,0.00,FLOW
1760679307,XAUUSD,LONG,GoldFlowEngine,4355.62000,4359.45000,0.1034,0.1712,0.0000,113,TRAIL_HIT,0.6000,0.00,FLOW
1760679441,XAUUSD,SHORT,GoldFlowEngine,4358.36000,4366.23000,-0.3148,0.1876,0.0000,855,SL_HIT,0.7400,0.00,FLOW
1760680345,XAUUSD,LONG,GoldFlowEngine,4368.40000,4360.81000,-0.3036,0.0518,0.0000,1212,SL_HIT,0.5900,0.00,FLOW
1760681603,XAUUSD,SHORT,GoldFlowEngine,4357.77000,4353.03000,0.0616,0.0655,0.0000,1204,PARTIAL_1R,0.5900,0.00,FLOW
1760681603,XAUUSD,SHORT,GoldFlowEngine,4357.77000,4354.32000,0.0931,0.1450,0.0000,1205,TRAIL_HIT,0.5900,0.00,FLOW
1760682819,XAUUSD,SHORT,GoldFlowEngine,4350.75000,4358.27000,-0.3008,0.1562,0.0000,166,SL_HIT,0.2700,0.00,FLOW
1760683050,XAUUSD,LONG,GoldFlowEngine,4357.93000,4362.90000,0.0646,0.0686,0.0000,334,PARTIAL_1R,0.6100,0.00,FLOW
1760683050,XAUUSD,LONG,GoldFlowEngine,4357.93000,4362.70000,0.1288,0.1983,0.0000,472,TRAIL_HIT,0.6100,0.00,FLOW
1760683554,XAUUSD,LONG,GoldFlowEngine,4364.79000,4357.23000,-0.3024,0.1070,0.0000,700,SL_HIT,0.5700,0.00,FLOW
1760684368,XAUUSD,LONG,GoldFlowEngine,4360.40000,4352.62000,-0.3112,0.0614,0.0000,328,SL_HIT,0.6000,0.00,FLOW
1760684753,XAUUSD,SHORT,GoldFlowEngine,4352.49000,4347.48000,0.0651,0.0696,0.0000,830,PARTIAL_1R,0.6000,0.00,FLOW
1760684753,XAUUSD,SHORT,GoldFlowEngine,4352.49000,4343.20000,0.2508,0.2857,0.0000,844,TRAIL_HIT,0.6000,0.00,FLOW
1760685609,XAUUSD,SHORT,GoldFlowEngine,4340.00000,4335.19000,0.0625,0.0664,0.0000,5,PARTIAL_1R,0.2300,0.00,FLOW
1760685609,XAUUSD,SHORT,GoldFlowEngine,4340.00000,4332.52000,0.2020,0.2558,0.0000,8,TRAIL_HIT,0.2300,0.00,FLOW
1760685633,XAUUSD,SHORT,GoldFlowEngine,4320.69000,4352.43000,-0.3174,0.0173,0.0000,337,SL_HIT,2.0800,0.00,FLOW
1760686027,XAUUSD,SHORT,GoldFlowEngine,4344.05000,4339.44000,0.0599,0.0703,0.0000,39,PARTIAL_1R,1.0500,0.00,FLOW
1760686027,XAUUSD,SHORT,GoldFlowEngine,4344.05000,4340.85000,0.0864,0.1585,0.0000,43,TRAIL_HIT,1.0500,0.00,FLOW
1760686084,XAUUSD,LONG,GoldFlowEngine,4343.19000,4335.31000,-0.3152,0.0874,0.0000,122,SL_HIT,1.0300,0.00,FLOW
1760686253,XAUUSD,SHORT,GoldFlowEngine,4331.04000,4338.99000,-0.3180,0.0194,0.0000,156,SL_HIT,0.9900,0.00,FLOW
1760686468,XAUUSD,SHORT,GoldFlowEngine,4334.15000,4341.87000,-0.3088,0.0376,0.0000,103,SL_HIT,1.0200,0.00,FLOW
1760686636,XAUUSD,LONG,GoldFlowEngine,4345.41000,4336.98000,-0.3372,0.1696,0.0000,350,SL_HIT,0.6800,0.00,FLOW
1760687032,XAUUSD,LONG,GoldFlowEngine,4343.80000,4348.45000,0.0604,0.0653,0.0000,289,PARTIAL_1R,0.6800,0.00,FLOW
1760687032,XAUUSD,LONG,GoldFlowEngine,4343.80000,4347.16000,0.0907,0.1399,0.0000,315,TRAIL_HIT,0.6800,0.00,FLOW
1760687370,XAUUSD,LONG,GoldFlowEngine,4349.06000,4341.46000,-0.3040,0.0054,0.0000,50,SL_HIT,0.6200,0.00,FLOW
1760687493,XAUUSD,SHORT,GoldFlowEngine,4339.12000,4334.52000,0.0598,0.0657,0.0000,93,PARTIAL_1R,0.7600,0.00,FLOW
1760687493,XAUUSD,SHORT,GoldFlowEngine,4339.12000,4332.81000,0.1704,0.2159,0.0000,110,TRAIL_HIT,0.7600,0.00,FLOW
1760687616,XAUUSD,LONG,GoldFlowEngine,4334.81000,4339.59000,0.0621,0.0671,0.0000,246,PARTIAL_1R,0.6500,0.00,FLOW
1760687616,XAUUSD,LONG,GoldFlowEngine,4334.81000,4342.15000,0.1982,0.2334,0.0000,287,TRAIL_HIT,0.6500,0.00,FLOW
1760687915,XAUUSD,LONG,GoldFlowEngine,4342.66000,4335.15000,-0.3004,0.1922,0.0000,266,SL_HIT,0.5700,0.00,FLOW
1760688240,XAUUSD,SHORT,GoldFlowEngine,4332.07000,4327.38000,0.0610,0.0657,0.0000,195,PARTIAL_1R,0.7300,0.00,FLOW
1760688240,XAUUSD,SHORT,GoldFlowEngine,4332.07000,4328.77000,0.0891,0.1409,0.0000,199,TRAIL_HIT,0.7300,0.00,FLOW
1760688451,XAUUSD,SHORT,GoldFlowEngine,4326.77000,4321.90000,0.0633,0.0691,0.0000,113,PARTIAL_1R,1.0400,0.00,FLOW
1760688451,XAUUSD,SHORT,GoldFlowEngine,4326.77000,4323.31000,0.0934,0.1470,0.0000,118,TRAIL_HIT,1.0400,0.00,FLOW
1760688580,XAUUSD,SHORT,GoldFlowEngine,4321.84000,4329.34000,-0.3000,0.0168,0.0000,41,SL_HIT,0.7200,0.00,FLOW
1760688671,XAUUSD,LONG,GoldFlowEngine,4329.98000,4334.78000,0.0624,0.0664,0.0000,91,PARTIAL_1R,0.7000,0.00,FLOW
1760688671,XAUUSD,LONG,GoldFlowEngine,4329.98000,4333.64000,0.0988,0.1673,0.0000,145,TRAIL_HIT,0.7000,0.00,FLOW
1760688852,XAUUSD,SHORT,GoldFlowEngine,4333.06000,4340.56000,-0.3000,0.0000,0.0000,167,SL_HIT,0.8000,0.00,FLOW
1760689069,XAUUSD,LONG,GoldFlowEngine,4341.77000,4346.51000,0.0616,0.0653,0.0000,42,PARTIAL_1R,0.6800,0.00,FLOW
1760689069,XAUUSD,LONG,GoldFlowEngine,4341.77000,4348.35000,0.1777,0.2141,0.0000,55,TRAIL_HIT,0.6800,0.00,FLOW
1760689137,XAUUSD,LONG,GoldFlowEngine,4348.77000,4341.22000,-0.3020,0.0392,0.0000,521,SL_HIT,0.7400,0.00,FLOW
1760689716,XAUUSD,SHORT,GoldFlowEngine,4340.30000,4335.56000,0.0616,0.0664,0.0000,109,PARTIAL_1R,0.7100,0.00,FLOW
1760689716,XAUUSD,SHORT,GoldFlowEngine,4340.30000,4336.90000,0.0918,0.1380,0.0000,111,TRAIL_HIT,0.7100,0.00,FLOW
1760689838,XAUUSD,SHORT,GoldFlowEngine,4337.34000,4344.99000,-0.3060,0.1776,0.0000,659,SL_HIT,0.6800,0.00,FLOW
1760690545,XAUUSD,LONG,GoldFlowEngine,4344.90000,4337.39000,-0.3004,0.1978,0.0000,2150,SL_HIT,0.7100,0.00,FLOW
1760692747,XAUUSD,LONG,GoldFlowEngine,4341.26000,4333.76000,-0.3000,0.0376,0.0000,452,SL_HIT,0.5700,0.00,FLOW
1760693252,XAUUSD,LONG,GoldFlowEngine,4335.73000,4340.28000,0.0592,0.0654,0.0000,607,PARTIAL_1R,0.6100,0.00,FLOW
1760693252,XAUUSD,LONG,GoldFlowEngine,4335.73000,4343.18000,0.2012,0.2352,0.0000,654,TRAIL_HIT,0.6100,0.00,FLOW
1760693925,XAUUSD,SHORT,GoldFlowEngine,4341.15000,4336.44000,0.0612,0.0651,0.0000,504,PARTIAL_1R,0.9100,0.00,FLOW
1760693925,XAUUSD,SHORT,GoldFlowEngine,4341.15000,4337.91000,0.0875,0.1542,0.0000,550,TRAIL_HIT,0.9100,0.00,FLOW
1760694491,XAUUSD,LONG,GoldFlowEngine,4338.31000,4330.72000,-0.3036,0.1582,0.0000,2795,SL_HIT,0.4600,0.00,FLOW
1760702400,XAUUSD,SHORT,GoldFlowEngine,4287.07000,4315.06000,-0.2799,0.0344,0.0000,3600,MAX_HOLD_TIMEOUT,0.8200,0.00,FLOW
1760706031,XAUUSD,SHORT,GoldFlowEngine,4308.38000,4303.48000,0.0637,0.0657,0.0000,59,PARTIAL_1R,0.7100,0.00,FLOW
1760706031,XAUUSD,SHORT,GoldFlowEngine,4308.38000,4304.74000,0.0983,0.1609,0.0000,72,TRAIL_HIT,0.7100,0.00,FLOW
1760706113,XAUUSD,SHORT,GoldFlowEngine,4303.32000,4310.82000,-0.3000,0.0000,0.0000,26,SL_HIT,0.9000,0.00,FLOW
1760706185,XAUUSD,SHORT,GoldFlowEngine,4302.94000,4310.44000,-0.3000,0.0646,0.0000,516,SL_HIT,0.7200,0.00,FLOW
1760706779,XAUUSD,LONG,GoldFlowEngine,4310.81000,4315.27000,0.0580,0.0654,0.0000,133,PARTIAL_1R,1.0000,0.00,FLOW
1760706779,XAUUSD,LONG,GoldFlowEngine,4310.81000,4315.23000,0.1193,0.1879,0.0000,155,TRAIL_HIT,1.0000,0.00,FLOW
1760706963,XAUUSD,SHORT,GoldFlowEngine,4313.58000,4308.90000,0.0608,0.0655,0.0000,115,PARTIAL_1R,0.9100,0.00,FLOW
1760706963,XAUUSD,SHORT,GoldFlowEngine,4313.58000,4307.36000,0.1679,0.2059,0.0000,144,TRAIL_HIT,0.9100,0.00,FLOW
1760707121,XAUUSD,SHORT,GoldFlowEngine,4305.78000,4313.88000,-0.3240,0.0712,0.0000,220,SL_HIT,0.7100,0.00,FLOW
1760707409,XAUUSD,SHORT,GoldFlowEngine,4312.23000,4307.48000,0.0618,0.0664,0.0000,505,PARTIAL_1R,0.7200,0.00,FLOW
1760707409,XAUUSD,SHORT,GoldFlowEngine,4312.23000,4308.81000,0.0923,0.1498,0.0000,507,TRAIL_HIT,0.7200,0.00,FLOW
1760707927,XAUUSD,SHORT,GoldFlowEngine,4304.01000,4299.27000,0.0616,0.0670,0.0000,20,PARTIAL_1R,0.2700,0.00,FLOW
1760707927,XAUUSD,SHORT,GoldFlowEngine,4304.01000,4300.50000,0.0948,0.1713,0.0000,28,TRAIL_HIT,0.2700,0.00,FLOW
1760707972,XAUUSD,SHORT,GoldFlowEngine,4298.07000,4293.30000,0.0620,0.0659,0.0000,67,PARTIAL_1R,0.3700,0.00,FLOW
1760707972,XAUUSD,SHORT,GoldFlowEngine,4298.07000,4291.24000,0.1844,0.2207,0.0000,79,TRAIL_HIT,0.3700,0.00,FLOW
1760708063,XAUUSD,SHORT,GoldFlowEngine,4290.94000,4286.36000,0.0595,0.0652,0.0000,60,PARTIAL_1R,0.6600,0.00,FLOW
1760708063,XAUUSD,SHORT,GoldFlowEngine,4290.94000,4283.20000,0.2090,0.2529,0.0000,63,TRAIL_HIT,0.6600,0.00,FLOW
1760708143,XAUUSD,SHORT,GoldFlowEngine,4266.69000,4293.06000,-0.2901,0.0872,0.0000,619,SL_HIT,1.7800,0.00,FLOW
1760708815,XAUUSD,SHORT,GoldFlowEngine,4287.08000,4282.34000,0.0616,0.0654,0.0000,67,PARTIAL_1R,0.4400,0.00,FLOW
1760708815,XAUUSD,SHORT,GoldFlowEngine,4287.08000,4283.70000,0.0913,0.1366,0.0000,68,TRAIL_HIT,0.4400,0.00,FLOW
1760708895,XAUUSD,SHORT,GoldFlowEngine,4282.06000,4289.70000,-0.3056,0.1584,0.0000,233,SL_HIT,0.9200,0.00,FLOW
1760709174,XAUUSD,SHORT,GoldFlowEngine,4286.30000,4281.40000,0.0637,0.0674,0.0000,300,PARTIAL_1R,0.9100,0.00,FLOW
1760709174,XAUUSD,SHORT,GoldFlowEngine,4286.30000,4282.88000,0.0923,0.1493,0.0000,310,TRAIL_HIT,0.9100,0.00,FLOW
1760709496,XAUUSD,SHORT,GoldFlowEngine,4280.78000,4276.16000,0.0601,0.0664,0.0000,63,PARTIAL_1R,0.8200,0.00,FLOW
1760709496,XAUUSD,SHORT,GoldFlowEngine,4280.78000,4275.08000,0.1539,0.2068,0.0000,69,TRAIL_HIT,0.8200,0.00,FLOW
1760709577,XAUUSD,SHORT,GoldFlowEngine,4273.40000,4268.50000,0.0637,0.0701,0.0000,56,PARTIAL_1R,0.9000,0.00,FLOW
1760709577,XAUUSD,SHORT,GoldFlowEngine,4273.40000,4270.18000,0.0869,0.1577,0.0000,64,TRAIL_HIT,0.9000,0.00,FLOW
1760709652,XAUUSD,LONG,GoldFlowEngine,4271.50000,4263.99000,-0.3004,0.0000,0.0000,33,SL_HIT,0.8400,0.00,FLOW
1760709735,XAUUSD,LONG,GoldFlowEngine,4264.88000,4256.98000,-0.3160,0.0042,0.0000,33,SL_HIT,0.8600,0.00,FLOW
1760709814,XAUUSD,SHORT,GoldFlowEngine,4246.98000,4232.06000,0.3879,0.5869,0.0000,143,SL_HIT,1.0000,0.00,FLOW
1760710007,XAUUSD,SHORT,GoldFlowEngine,4239.35000,4234.48000,0.0633,0.0694,0.0000,23,PARTIAL_1R,0.9900,0.00,FLOW
1760710007,XAUUSD,SHORT,GoldFlowEngine,4239.35000,4232.38000,0.1882,0.2252,0.0000,28,TRAIL_HIT,0.9900,0.00,FLOW
1760710048,XAUUSD,LONG,GoldFlowEngine,4242.20000,4233.44000,-0.2978,0.0000,0.0000,42,SL_HIT,1.1000,0.00,FLOW
1760710136,XAUUSD,SHORT,GoldFlowEngine,4238.48000,4233.89000,0.0597,0.0674,0.0000,36,PARTIAL_1R,1.0200,0.00,FLOW
1760710136,XAUUSD,SHORT,GoldFlowEngine,4238.48000,4235.27000,0.0867,0.1552,0.0000,40,TRAIL_HIT,1.0200,0.00,FLOW
1760710192,XAUUSD,LONG,GoldFlowEngine,4237.48000,4242.44000,0.0645,0.0714,0.0000,39,PARTIAL_1R,1.2100,0.00,FLOW
1760710192,XAUUSD,LONG,GoldFlowEngine,4237.48000,4241.56000,0.1102,0.1801,0.0000,45,TRAIL_HIT,1.2100,0.00,FLOW
1760710248,XAUUSD,LONG,GoldFlowEngine,4243.91000,4248.30000,0.0571,0.0662,0.0000,20,PARTIAL_1R,0.5900,0.00,FLOW
1760710248,XAUUSD,LONG,GoldFlowEngine,4243.91000,4250.10000,0.1671,0.2044,0.0000,25,TRAIL_HIT,0.5900,0.00,FLOW
1760710284,XAUUSD,LONG,GoldFlowEngine,4251.41000,4243.88000,-0.3012,0.0000,0.0000,22,SL_HIT,1.0200,0.00,FLOW
1760710354,XAUUSD,SHORT,GoldFlowEngine,4246.02000,4241.15000,0.0633,0.0706,0.0000,54,PARTIAL_1R,0.7500,0.00,FLOW
1760710354,XAUUSD,SHORT,GoldFlowEngine,4246.02000,4242.50000,0.0950,0.1551,0.0000,55,TRAIL_HIT,0.7500,0.00,FLOW
1760710424,XAUUSD,SHORT,GoldFlowEngine,4237.32000,4232.85000,0.0581,0.0662,0.0000,26,PARTIAL_1R,0.9800,0.00,FLOW
1760710424,XAUUSD,SHORT,GoldFlowEngine,4237.32000,4229.38000,0.2144,0.2485,0.0000,31,TRAIL_HIT,0.9800,0.00,FLOW
1760710465,XAUUSD,SHORT,GoldFlowEngine,4227.28000,4223.14000,0.0538,0.0655,0.0000,14,PARTIAL_1R,1.2800,0.00,FLOW
1760710465,XAUUSD,SHORT,GoldFlowEngine,4227.28000,4224.89000,0.0645,0.1413,0.0000,15,TRAIL_HIT,1.2800,0.00,FLOW
1760710491,XAUUSD,SHORT,GoldFlowEngine,4218.89000,4227.15000,-0.3304,0.0594,0.0000,14,SL_HIT,1.2800,0.00,FLOW
1760710551,XAUUSD,SHORT,GoldFlowEngine,4224.65000,4232.31000,-0.3064,0.1950,0.0000,188,SL_HIT,1.1600,0.00,FLOW
1760710799,XAUUSD,SHORT,GoldFlowEngine,4235.64000,4231.06000,0.0595,0.0673,0.0000,31,PARTIAL_1R,1.0300,0.00,FLOW
1760710799,XAUUSD,SHORT,GoldFlowEngine,4235.64000,4232.36000,0.0886,0.1397,0.0000,32,TRAIL_HIT,1.0300,0.00,FLOW
1760710842,XAUUSD,SHORT,GoldFlowEngine,4230.01000,4225.42000,0.0597,0.0653,0.0000,73,PARTIAL_1R,1.3700,0.00,FLOW
1760710842,XAUUSD,SHORT,GoldFlowEngine,4230.01000,4226.77000,0.0875,0.1732,0.0000,78,TRAIL_HIT,1.3700,0.00,FLOW
1760710932,XAUUSD,SHORT,GoldFlowEngine,4224.80000,4220.30000,0.0585,0.0660,0.0000,29,PARTIAL_1R,0.8400,0.00,FLOW
1760710932,XAUUSD,SHORT,GoldFlowEngine,4224.80000,4221.62000,0.0859,0.1477,0.0000,34,TRAIL_HIT,0.8400,0.00,FLOW
1760710977,XAUUSD,SHORT,GoldFlowEngine,4218.07000,4225.90000,-0.3132,0.0164,0.0000,23,SL_HIT,0.9900,0.00,FLOW
1760711047,XAUUSD,LONG,GoldFlowEngine,4227.76000,4232.90000,0.0668,0.0748,0.0000,108,PARTIAL_1R,0.9900,0.00,FLOW
1760711047,XAUUSD,LONG,GoldFlowEngine,4227.76000,4231.35000,0.0969,0.1554,0.0000,109,TRAIL_HIT,0.9900,0.00,FLOW
1760711167,XAUUSD,LONG,GoldFlowEngine,4234.40000,4238.85000,0.0579,0.0650,0.0000,91,PARTIAL_1R,1.2100,0.00,FLOW
1760711167,XAUUSD,LONG,GoldFlowEngine,4234.40000,4237.45000,0.0824,0.1477,0.0000,97,TRAIL_HIT,1.2100,0.00,FLOW
1760711275,XAUUSD,LONG,GoldFlowEngine,4240.88000,4246.40000,0.0718,0.0781,0.0000,216,PARTIAL_1R,1.0300,0.00,FLOW
1760711275,XAUUSD,LONG,GoldFlowEngine,4240.88000,4245.35000,0.1207,0.1891,0.0000,220,TRAIL_HIT,1.0300,0.00,FLOW
1760711506,XAUUSD,LONG,GoldFlowEngine,4246.45000,4238.56000,-0.3156,0.0522,0.0000,43,SL_HIT,1.0000,0.00,FLOW
1760711604,XAUUSD,SHORT,GoldFlowEngine,4237.78000,4245.43000,-0.3060,0.0304,0.0000,19,SL_HIT,0.9900,0.00,FLOW
1760711673,XAUUSD,SHORT,GoldFlowEngine,4239.78000,4234.89000,0.0636,0.0706,0.0000,44,PARTIAL_1R,1.1200,0.00,FLOW
1760711673,XAUUSD,SHORT,GoldFlowEngine,4239.78000,4235.51000,0.1153,0.1828,0.0000,54,TRAIL_HIT,1.1200,0.00,FLOW
1760711738,XAUUSD,SHORT,GoldFlowEngine,4232.19000,4239.73000,-0.3016,0.0578,0.0000,86,SL_HIT,1.3800,0.00,FLOW
1760711872,XAUUSD,LONG,GoldFlowEngine,4241.34000,4246.35000,0.0651,0.0710,0.0000,37,PARTIAL_1R,0.2800,0.00,FLOW
1760711872,XAUUSD,LONG,GoldFlowEngine,4241.34000,4247.59000,0.1688,0.2028,0.0000,60,TRAIL_HIT,0.2800,0.00,FLOW
1760711943,XAUUSD,LONG,GoldFlowEngine,4252.30000,4256.99000,0.0610,0.0720,0.0000,19,PARTIAL_1R,0.8900,0.00,FLOW
1760711943,XAUUSD,LONG,GoldFlowEngine,4252.30000,4255.69000,0.0915,0.1496,0.0000,26,TRAIL_HIT,0.8900,0.00,FLOW
1760711990,XAUUSD,LONG,GoldFlowEngine,4256.77000,4260.98000,0.0547,0.0668,0.0000,57,PARTIAL_1R,0.8700,0.00,FLOW
1760711990,XAUUSD,LONG,GoldFlowEngine,4256.77000,4263.91000,0.1928,0.2304,0.0000,68,TRAIL_HIT,0.8700,0.00,FLOW
1760712069,XAUUSD,LONG,GoldFlowEngine,4265.25000,4257.55000,-0.3080,0.0560,0.0000,35,SL_HIT,1.0500,0.00,FLOW
1760712151,XAUUSD,LONG,GoldFlowEngine,4262.10000,4254.45000,-0.3060,0.0352,0.0000,177,SL_HIT,1.2500,0.00,FLOW
1760712378,XAUUSD,SHORT,GoldFlowEngine,4249.43000,4257.24000,-0.3124,0.0790,0.0000,43,SL_HIT,1.0700,0.00,FLOW
1760712476,XAUUSD,LONG,GoldFlowEngine,4258.86000,4250.94000,-0.3168,0.0740,0.0000,556,SL_HIT,0.9100,0.00,FLOW
1760713084,XAUUSD,SHORT,GoldFlowEngine,4248.91000,4256.59000,-0.3072,0.1996,0.0000,186,SL_HIT,0.5300,0.00,FLOW
1760713316,XAUUSD,LONG,GoldFlowEngine,4258.00000,4250.35000,-0.3060,0.0586,0.0000,214,SL_HIT,0.4700,0.00,FLOW
1760713579,XAUUSD,LONG,GoldFlowEngine,4253.02000,4245.19000,-0.3132,0.0108,0.0000,28,SL_HIT,0.8600,0.00,FLOW
1760713659,XAUUSD,LONG,GoldFlowEngine,4250.49000,4255.32000,0.0628,0.0692,0.0000,77,PARTIAL_1R,0.7900,0.00,FLOW
1760713659,XAUUSD,LONG,GoldFlowEngine,4250.49000,4254.26000,0.1018,0.1696,0.0000,86,TRAIL_HIT,0.7900,0.00,FLOW
1760713756,XAUUSD,SHORT,GoldFlowEngine,4252.16000,4247.60000,0.0593,0.0655,0.0000,198,PARTIAL_1R,0.8900,0.00,FLOW
1760713756,XAUUSD,SHORT,GoldFlowEngine,4252.16000,4249.35000,0.0759,0.1547,0.0000,205,TRAIL_HIT,0.8900,0.00,FLOW
1760713973,XAUUSD,SHORT,GoldFlowEngine,4247.73000,4243.10000,0.0602,0.0661,0.0000,76,PARTIAL_1R,0.8700,0.00,FLOW
1760713973,XAUUSD,SHORT,GoldFlowEngine,4247.73000,4243.80000,0.1061,0.2017,0.0000,100,TRAIL_HIT,0.8700,0.00,FLOW
1760714114,XAUUSD,LONG,GoldFlowEngine,4245.20000,4237.69000,-0.3004,0.1574,0.0000,200,SL_HIT,0.8200,0.00,FLOW
1760714366,XAUUSD,SHORT,GoldFlowEngine,4238.05000,4233.28000,0.0620,0.0683,0.0000,72,PARTIAL_1R,0.7000,0.00,FLOW
1760714366,XAUUSD,SHORT,GoldFlowEngine,4238.05000,4233.69000,0.1177,0.1899,0.0000,79,TRAIL_HIT,0.7000,0.00,FLOW
1760714458,XAUUSD,SHORT,GoldFlowEngine,4233.27000,4240.88000,-0.3044,0.0000,0.0000,132,SL_HIT,0.7800,0.00,FLOW
1760714637,XAUUSD,LONG,GoldFlowEngine,4243.50000,4248.26000,0.0619,0.0682,0.0000,348,PARTIAL_1R,0.6600,0.00,FLOW
1760714637,XAUUSD,LONG,GoldFlowEngine,4243.50000,4246.98000,0.0940,0.1609,0.0000,383,TRAIL_HIT,0.6600,0.00,FLOW
1760715032,XAUUSD,SHORT,GoldFlowEngine,4246.41000,4253.94000,-0.3012,0.0000,0.0000,117,SL_HIT,0.4300,0.00,FLOW
1760715195,XAUUSD,SHORT,GoldFlowEngine,4251.10000,4258.61000,-0.3004,0.0280,0.0000,131,SL_HIT,0.9900,0.00,FLOW
1760715373,XAUUSD,SHORT,GoldFlowEngine,4254.57000,4250.01000,0.0593,0.0656,0.0000,637,PARTIAL_1R,0.9900,0.00,FLOW
1760715373,XAUUSD,SHORT,GoldFlowEngine,4254.57000,4251.30000,0.0883,0.1496,0.0000,650,TRAIL_HIT,0.9900,0.00,FLOW
1760716048,XAUUSD,LONG,GoldFlowEngine,4252.57000,4245.02000,-0.3020,0.0000,0.0000,133,SL_HIT,0.9700,0.00,FLOW
1760716228,XAUUSD,SHORT,GoldFlowEngine,4244.73000,4240.22000,0.0586,0.0651,0.0000,517,PARTIAL_1R,0.7200,0.00,FLOW
1760716228,XAUUSD,SHORT,GoldFlowEngine,4244.73000,4238.73000,0.1620,0.2071,0.0000,547,TRAIL_HIT,0.7200,0.00,FLOW
1760716787,XAUUSD,SHORT,GoldFlowEngine,4236.61000,4244.55000,-0.3176,0.0672,0.0000,250,SL_HIT,0.6400,0.00,FLOW
1760717083,XAUUSD,LONG,GoldFlowEngine,4244.60000,4237.03000,-0.3028,0.0000,0.0000,102,SL_HIT,0.8700,0.00,FLOW
1760717234,XAUUSD,SHORT,GoldFlowEngine,4232.76000,4228.07000,0.0610,0.0657,0.0000,26,PARTIAL_1R,0.7900,0.00,FLOW
1760717234,XAUUSD,SHORT,GoldFlowEngine,4232.76000,4229.30000,0.0934,0.1740,0.0000,46,TRAIL_HIT,0.7900,0.00,FLOW
1760717295,XAUUSD,SHORT,GoldFlowEngine,4227.36000,4234.90000,-0.3016,0.0800,0.0000,179,SL_HIT,0.6400,0.00,FLOW
1760717521,XAUUSD,LONG,GoldFlowEngine,4237.30000,4229.60000,-0.3080,0.0920,0.0000,380,SL_HIT,0.5700,0.00,FLOW
1760717947,XAUUSD,SHORT,GoldFlowEngine,4226.31000,4233.89000,-0.3032,0.0000,0.0000,59,SL_HIT,0.8400,0.00,FLOW
1760718053,XAUUSD,LONG,GoldFlowEngine,4236.00000,4228.44000,-0.3024,0.1358,0.0000,250,SL_HIT,0.8600,0.00,FLOW
1760718353,XAUUSD,SHORT,GoldFlowEngine,4224.56000,4219.82000,0.0616,0.0680,0.0000,208,PARTIAL_1R,0.7900,0.00,FLOW
1760718353,XAUUSD,SHORT,GoldFlowEngine,4224.56000,4218.30000,0.1690,0.2045,0.0000,215,TRAIL_HIT,0.7900,0.00,FLOW
1760718580,XAUUSD,SHORT,GoldFlowEngine,4217.22000,4212.45000,0.0620,0.0671,0.0000,46,PARTIAL_1R,0.6800,0.00,FLOW
1760718580,XAUUSD,SHORT,GoldFlowEngine,4217.22000,4213.75000,0.0937,0.1702,0.0000,48,TRAIL_HIT,0.6800,0.00,FLOW
1760718641,XAUUSD,LONG,GoldFlowEngine,4216.75000,4208.99000,-0.3104,0.1458,0.0000,208,SL_HIT,0.9100,0.00,FLOW
1760718898,XAUUSD,LONG,GoldFlowEngine,4214.90000,4207.06000,-0.3136,0.0822,0.0000,216,SL_HIT,0.9100,0.00,FLOW
1760719160,XAUUSD,LONG,GoldFlowEngine,4213.25000,4217.86000,0.0599,0.0651,0.0000,45,PARTIAL_1R,1.0300,0.00,FLOW
1760719160,XAUUSD,LONG,GoldFlowEngine,4213.25000,4220.39000,0.1928,0.2279,0.0000,70,TRAIL_HIT,1.0300,0.00,FLOW
1760719245,XAUUSD,SHORT,GoldFlowEngine,4217.69000,4212.90000,0.0623,0.0669,0.0000,126,PARTIAL_1R,1.0100,0.00,FLOW
1760719245,XAUUSD,SHORT,GoldFlowEngine,4217.69000,4214.27000,0.0923,0.1569,0.0000,150,TRAIL_HIT,1.0100,0.00,FLOW
1760719417,XAUUSD,SHORT,GoldFlowEngine,4211.36000,4206.70000,0.0606,0.0662,0.0000,120,PARTIAL_1R,1.0300,0.00,FLOW
1760719417,XAUUSD,SHORT,GoldFlowEngine,4211.36000,4208.02000,0.0902,0.1635,0.0000,140,TRAIL_HIT,1.0300,0.00,FLOW
1760719569,XAUUSD,SHORT,GoldFlowEngine,4205.24000,4212.80000,-0.3024,0.0656,0.0000,83,SL_HIT,1.0100,0.00,FLOW
1760719707,XAUUSD,LONG,GoldFlowEngine,4213.75000,4218.26000,0.0586,0.0651,0.0000,117,PARTIAL_1R,0.9900,0.00,FLOW
1760719707,XAUUSD,LONG,GoldFlowEngine,4213.75000,4216.95000,0.0864,0.1476,0.0000,133,TRAIL_HIT,0.9900,0.00,FLOW
1760719852,XAUUSD,LONG,GoldFlowEngine,4219.50000,4211.70000,-0.3120,0.0552,0.0000,77,SL_HIT,0.9400,0.00,FLOW
